Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,9.556525067,7.242779223,—,97.20584024,41.84520412,27.18289867
Thunder,West,7.676341344,3.291087306,—,98.63088543,12.50015758,5.422034528
Clippers,West,6.954130818,2.779350295,—,98.63088543,20.41168964,8.898111553
T-Wolves,West,6.556298064,2.84241642,—,98.63088543,11.80015758,5.062034528
Cavaliers,East,5.01748304,4.525092806,—,97.10162643,14.55544308,7.182034528
Pelicans,West,4.932394032,1.823986641,—,88.54879993,5.448253446,1.934526066
Knicks,East,4.567964249,3.889307592,—,96.80322816,11.24544308,5.251032959
76ers,East,3.852858322,4.250447421,—,96.76777857,8.152248229,4.227737793
Nuggets,West,3.726180977,5.731662396,—,98.5338275,31.6338586,16.61568983
Bucks,East,3.082662957,2.465851652,—,96.84777857,17.61390309,8.35712085
Suns,West,1.808853456,1.770685437,—,83.03961337,7.631286201,3.413101476
Rockets,West,1.283557303,-5.298028544,—,12.575868,0.168802666,0.085626731
Magic,East,0.923011438,-0.510966594,—,82.54412167,0.751584374,0.244451141
Warriors,West,0.862612324,1.242339025,—,25.61119394,1.486031516,0.547460538
Pacers,East,0.777911805,-2.510307112,—,85.36463047,1.436814978,0.426264605
Mavericks,West,-0.031079418,-1.001957914,—,64.29970122,2.759030306,1.047737793
Kings,West,-0.311973558,0.519918805,—,80.1167758,3.52507879,1.124367159
Heat,East,-0.531552564,0.735256182,—,80.19681287,3.007585463,1.247737793
Lakers,West,-0.538802454,1.531401743,100,42.7286741,2.476825026,1.104367159
Bulls,East,-1.293236787,0.764945802,—,25.64948802,0.477971535,0.205626731
Nets,East,-1.54940675,-0.988316221,—,11.05402805,0.201445422,0.069954617
Jazz,West,-1.911574504,-2.85271844,—,8.652860663,0.158802666,0.085626731
Raptors,East,-2.613325649,-1.017618528,—,7.92142749,0.181542362,0.069954617
Hawks,East,-2.862482076,-0.883691889,—,19.59285498,0.530788014,0.194451141
Grizzlies,West,-5.64516671,-1.977827125,—,<0.1,<0.1,<0.1
Blazers,West,-7.969333755,-7.061428603,—,<0.1,<0.1,<0.1
Spurs,West,-8.038381569,-9.854223039,—,<0.1,<0.1,<0.1
Wizards,East,-8.494462782,-5.375052231,—,<0.1,<0.1,<0.1
Pistons,East,-9.298059753,-9.093598863,—,<0.1,<0.1,<0.1
Hornets,East,-10.75488391,-8.483414327,—,2.950365605,<0.1,<0.1
