Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,11.38458223,8.547427923,—,99.25529037,58.668631,38.40665724
T-Wolves,West,7.044045411,4.620985843,—,98.9349475,14.94405587,5.665100384
Pelicans,West,6.605648978,4.100317717,—,91.21029632,5.847080811,2.365398874
Thunder,West,6.009691928,3.972682901,—,98.9349475,12.12492498,5.133153922
Suns,West,5.112218969,2.767260512,—,81.80650232,7.313102616,2.787967087
Nuggets,West,4.841664679,6.458382561,—,98.9349475,34.91351955,18.17717974
Mavericks,West,4.665166878,1.379800926,—,98.9349475,5.61246249,2.019892353
Clippers,West,3.861933265,1.981012058,—,98.9349475,12.78218226,5.444453561
Cavaliers,East,3.610960704,2.781074133,—,98.80529037,6.138515836,2.442780252
Knicks,East,3.510728819,3.13109181,—,99.25529037,7.161150326,2.838240613
Pacers,East,3.292292714,-0.179226674,—,95.50980973,1.609318741,0.468681747
Bucks,East,2.815519465,2.641277997,—,99.25529037,9.577031671,4.528942402
Warriors,West,2.264985734,2.161357086,—,38.30483364,1.824984996,0.784382112
Kings,West,1.809837873,0.682113052,—,63.18245467,1.215615622,0.409300055
Heat,East,1.684419724,3.241197316,—,93.50529037,6.893380391,3.077862024
Magic,East,1.486367047,0.057909146,—,95.86641957,1.257586452,0.407698054
Lakers,West,1.026169447,2.094728852,100,30.82112661,3.422027933,1.343682721
Rockets,West,-0.650959332,-2.462717975,—,<0.1,<0.1,<0.1
Bulls,East,-1.125562249,-0.67363696,—,18.67135189,0.194188392,0.05558896
76ers,East,-1.625443035,3.040100126,—,82.87756173,8.305965396,3.537365441
Hawks,East,-3.016217294,-1.171232738,—,16.99835597,0.194188392,0.10558896
Spurs,West,-3.606007466,-7.853999233,—,—,—,—
Nets,East,-4.452091363,-3.566514131,—,—,—,—
Jazz,West,-4.594166589,-5.411244914,—,—,—,—
Pistons,East,-6.971429598,-9.037727242,—,—,—,—
Raptors,East,-7.815565502,-4.503784144,—,—,—,—
Grizzlies,West,-8.256320807,-4.811426119,—,—,—,—
Wizards,East,-8.430109554,-7.941888566,—,—,—,—
Blazers,West,-9.477003946,-9.906889165,—,—,—,—
Hornets,East,-10.45457755,-9.483134481,—,—,—,—
