Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,11.83722402,8.063658403,—,98.75397152,51.27123025,33.19810407,Boston Celtics,bos,0.9875397152,0.3319810407
Thunder,West,7.843878894,4.311373026,—,98.14728285,15.315567,6.254896651,Oklahoma City Thunder,okc,0.9814728285,0.06254896651
Pelicans,West,7.16914778,2.996023464,—,96.00547354,6.580456279,2.350877773,New Orleans Pelicans,no,0.9600547354,0.02350877773
T-Wolves,West,6.501213121,3.761532275,—,98.14728285,11.1088213,4.194942584,Minnesota Timberwolves,min,0.9814728285,0.04194942584
Cavaliers,East,6.146875017,4.461927212,—,98.75397152,11.80020504,5.124942584,Cleveland Cavaliers,cle,0.9875397152,0.05124942584
Clippers,West,4.942048598,2.33557791,—,98.10728285,15.29271566,7.87737431,LA Clippers,lac,0.9810728285,0.0787737431
Nuggets,West,4.336438,5.882681576,—,98.14728285,34.52788552,18.33672861,Denver Nuggets,den,0.9814728285,0.18336728610000003
Bucks,East,4.321283027,2.902281951,—,98.75397152,14.97811109,7.357241627,Milwaukee Bucks,mil,0.9875397152,0.07357241627
Knicks,East,2.563757611,3.156478131,—,98.33397152,8.755225546,3.121755546,New York Knicks,ny,0.9833397152000001,0.03121755546
Pacers,East,1.968499155,-1.757829218,—,89.72367502,1.72168566,0.488791416,Indiana Pacers,ind,0.8972367502,0.0048879141599999995
Suns,West,1.881575941,2.392753859,—,73.82819777,6.351173288,2.34191732,Phoenix Suns,phx,0.7382819777,0.023419173199999997
Mavericks,West,1.392232064,-0.201613784,—,75.51783398,3.008543133,1.283187379,Dallas Mavericks,dal,0.7551783398,0.012831873789999998
Warriors,West,0.90566303,1.673048655,—,35.03753612,2.038891751,1.183672861,Golden State Warriors,gs,0.3503753612,0.01183672861
Magic,East,0.506232135,-0.2932153,—,97.14397152,1.150220351,0.345510095,Orlando Magic,orl,0.9714397151999999,0.00345510095
Kings,West,0.153831969,0.717430243,—,82.57001671,2.852939983,0.940877773,Sacramento Kings,sac,0.8257001671,0.00940877773
76ers,East,-0.098006325,3.159372703,—,81.41882055,5.109155022,2.257448325,Philadelphia 76ers,phi,0.8141882055,0.02257448325
Lakers,West,-0.238929864,1.794676128,100,42.96247208,2.811763314,1.2831035,Los Angeles Lakers,lal,0.42962472079999997,0.012831035
Heat,East,-0.357728111,1.664989091,—,90.25397152,4.38681703,1.721755546,Miami Heat,mia,0.9025397152,0.01721755546
Bulls,East,-0.402530934,-0.132616246,—,30.6803964,0.378105002,0.146146503,Chicago Bulls,chi,0.306803964,0.0014614650300000002
Rockets,West,-0.581837638,-4.155936262,—,1.529299877,0.111207978,<0.1,Houston Rockets,hou,0.01529299877,0.001
Jazz,West,-2.685115802,-3.719482451,—,<0.1,<0.1,<0.1,Utah Jazz,uta,0.001,0.001
Nets,East,-3.223197888,-2.749708727,—,2.932709073,0.149320465,<0.1,Brooklyn Nets,bkn,0.029327090729999998,0.001
Hawks,East,-3.964506384,-0.899041188,—,13.18053084,0.299889785,0.106146503,Atlanta Hawks,atl,0.1318053084,0.00106146503
Raptors,East,-4.387177214,-1.802499697,—,0.070009751,<0.1,<0.1,Toronto Raptors,tor,7.000975099999999e-4,0.001
Spurs,West,-5.622372334,-9.323814053,—,0,<0.1,<0.1,San Antonio Spurs,sa,0,0.001
Grizzlies,West,-6.482446346,-3.757183382,—,<0.1,<0.1,<0.1,Memphis Grizzlies,mem,0.001,0.001
Pistons,East,-7.509774054,-8.52940516,—,<0.1,<0.1,<0.1,Detroit Pistons,det,0.001,0.001
Blazers,West,-8.022085887,-8.682624913,—,<0.1,<0.1,<0.1,Portland Trail Blazers,por,0.001,0.001
Wizards,East,-8.299168219,-6.911052256,—,0,<0.1,<0.1,Washington Wizards,wsh,0,0.001
Hornets,East,-10.4521681,-8.483130283,—,<0.1,<0.1,<0.1,Charlotte Hornets,cha,0.001,0.001
