Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,11.49569372,8.586539542,—,100,59.61747692,38.76179415
Nuggets,West,4.893800336,6.530203092,—,100,35.31494175,18.49937613
T-Wolves,West,6.290238861,4.760735624,—,100,12.30353301,5.224875225
Thunder,West,7.004532327,4.64497549,—,100,17.04126616,7.174853206
Pelicans,West,6.434305462,3.722311591,—,58.12527163,3.93850712,1.351219046
Heat,East,1.404324613,3.400055405,—,83.02336891,5.569061395,2.488314058
76ers,East,-1.306407096,2.991008309,—,88.95323299,7.592004602,3.799853206
Suns,West,5.884021652,2.949292064,—,100,7.785669802,3.174875225
Knicks,East,3.970303266,2.84146013,—,100,8.04992031,2.849926603
Cavaliers,East,3.01470428,2.329793885,—,100,6.294061395,2.563314058
Lakers,West,1.658982407,2.305490496,100,100,5.085924208,1.866583484
Bucks,East,1.91202435,2.25350448,—,100,8.074893747,3.831094032
Warriors,West,2.122041112,1.847357161,—,—,—,—
Clippers,West,3.140699434,1.817918661,—,100,8.946848416,3.556094032
Kings,West,2.782014509,1.254427516,—,43.67164922,1.23640827,0.492005544
Mavericks,West,3.648623079,1.040236486,—,100,8.346848416,3.074853206
Pacers,East,3.403287571,0.254592356,—,100,2.938961749,0.692005544
Magic,East,1.347142376,-0.012867337,—,100,1.418167329,0.463959655
Bulls,East,-0.94053055,-0.259161073,—,18.78951438,0.276543106,0.092455049
Hawks,East,-3.719146212,-1.603021858,—,13.13008464,0.168865347,0.042455049
Rockets,West,-0.485144673,-1.988472861,—,—,—,—
Nets,East,-3.90899867,-3.635269904,—,—,—,—
Raptors,East,-8.713476493,-4.768945459,—,—,—,—
Grizzlies,West,-7.865767764,-5.338022402,—,—,—,—
Jazz,West,-4.691359903,-5.487465846,—,—,—,—
Spurs,West,-2.639712842,-7.538497367,—,—,—,—
Wizards,East,-8.265735137,-7.89511036,—,—,—,—
Pistons,East,-7.382246142,-9.115978862,—,—,—,—
Hornets,East,-10.57112904,-9.161209458,—,—,—,—
Blazers,West,-9.885849408,-10.25266611,—,—,—,—
