Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,9.92682639,7.377778978,—,97.50502715,40.63294039,26.33634726
Thunder,West,8.010485208,2.934318033,—,98.01163863,12.30373615,4.787451189
76ers,East,5.992692752,5.154804721,—,97.49502715,17.53917616,9.439085315
T-Wolves,West,5.987527621,2.388846387,—,98.01163863,11.21784395,4.465738094
Clippers,West,5.855224169,2.046802736,—,98.01163863,16.48934038,6.823627973
Nuggets,West,4.776734718,5.711332684,—,98.01163863,34.44191482,17.19018959
Cavaliers,East,4.115041847,4.04769248,—,97.2332211,7.942039146,4.29457416
Pelicans,West,4.030325056,1.712447439,—,86.0245494,5.748921976,1.926843604
Knicks,East,3.972632141,3.741468008,—,96.48670314,8.549646925,3.955686394
Bucks,East,3.688568216,2.326139691,—,97.49502715,17.1672053,8.548170631
Suns,West,1.732784881,1.094054546,—,77.65618846,7.226748412,3.705309522
Rockets,West,0.792489511,-5.439753532,—,21.18212491,0.187174725,0.102616019
Pacers,East,0.69916981,-2.74333836,—,86.64276109,1.813656036,0.75457416
Warriors,West,0.140929657,0.695693783,—,21.72420522,1.470934038,0.75457416
Lakers,West,0.059750861,1.463639837,100,50.69160074,3.765650606,1.767387864
Magic,East,-0.213881838,-0.891085804,—,76.17897674,0.832965778,0.414114685
Heat,East,-0.290448086,0.721528986,—,78.50114418,4.047312073,1.425686394
Bulls,East,-0.312124207,0.761102536,—,35.60001094,0.595199288,0.290742837
Mavericks,West,-0.400892739,-0.745832498,—,57.164658,3.032075639,1.086954042
Kings,West,-0.77671614,0.570155193,—,75.93330699,3.729885283,1.305511144
Raptors,East,-1.767207774,-0.662718337,—,8.928556116,0.187251329,0.068467594
Jazz,West,-2.198401576,-2.602502286,—,13.31682217,0.237174725,0.122616019
Nets,East,-2.342254359,-0.829624144,—,11.88423059,0.217251329,0.078467594
Hawks,East,-3.507551594,-1.211219731,—,13.07429331,0.475330296,0.314114685
Grizzlies,West,-5.192622672,-0.622600522,—,4.259970343,0.148581998,<0.1
Wizards,East,-7.625949565,-4.864608634,—,<0.1,<0.1,<0.1
Spurs,West,-7.852763192,-9.722049155,—,<0.1,<0.1,<0.1
Pistons,East,-9.121065729,-8.695562402,—,<0.1,<0.1,<0.1
Blazers,West,-9.587546923,-7.308783078,—,<0.1,<0.1,<0.1
Hornets,East,-10.33038955,-8.026808303,—,2.975002325,<0.1,<0.1
