Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,8.989351996,7.107420279,—,96.87998517,39.9269134,25.76996838,Boston Celtics,bos,0.9687998516999999,0.2576996838
Thunder,West,6.763336803,2.827850392,—,97.89731522,12.7694474,5.017993675,Oklahoma City Thunder,okc,0.9789731521999999,0.050179936749999994
76ers,East,6.38556204,5.338653522,—,96.7823693,19.49817406,10.57332279,Philadelphia 76ers,phi,0.967823693,0.1057332279
T-Wolves,West,5.798355043,2.543438653,—,97.89731522,11.85684491,4.767361763,Minnesota Timberwolves,min,0.9789731521999999,0.047673617630000005
Nuggets,West,5.766347517,5.895044411,—,97.89731522,36.46679522,18.96148557,Denver Nuggets,den,0.9789731521999999,0.1896148557
Pelicans,West,5.051082361,2.062697184,—,87.45273826,6.693422454,2.014899481,New Orleans Pelicans,no,0.8745273826000001,0.02014899481
Clippers,West,4.686237565,1.392829498,—,97.75801503,12.44900532,5.454723527,LA Clippers,lac,0.9775801503,0.054547235269999994
Cavaliers,East,4.182274954,3.954986276,—,96.48790604,7.930392303,3.931309402,Cleveland Cavaliers,cle,0.9648790603999999,0.03931309402
Knicks,East,2.890738576,3.560777977,—,95.23057363,6.290504389,2.936508686,New York Knicks,ny,0.9523057362999999,0.029365086859999997
Bucks,East,2.692925995,2.330991654,—,96.6723693,17.66353072,8.385495432,Milwaukee Bucks,mil,0.966723693,0.08385495432000001
Heat,East,2.468180193,1.592665834,—,91.40084295,4.517537011,1.638996838,Miami Heat,mia,0.9140084294999999,0.016389968379999998
Suns,West,1.156029103,1.080531313,—,77.18972453,7.689336883,3.468562393,Phoenix Suns,phx,0.7718972453,0.03468562393
Lakers,West,0.183896587,1.489240838,100,43.86603858,3.459751331,1.630641081,Los Angeles Lakers,lal,0.4386603858,0.01630641081
Mavericks,West,-0.037690431,-0.647754975,—,66.84863692,3.330883919,1.274440931,Dallas Mavericks,dal,0.6684863692,0.01274440931
Magic,East,-0.044788273,-1.18862393,—,75.73150808,0.958796851,0.417250943,Orlando Magic,orl,0.7573150808,0.00417250943
Pacers,East,-0.169649409,-2.810697501,—,77.7173008,1.722330468,0.691309402,Indiana Pacers,ind,0.777173008,0.00691309402
Rockets,West,-0.259527318,-5.677663491,—,25.25018223,0.329733028,0.196966225,Houston Rockets,hou,0.2525018223,0.00196966225
Warriors,West,-0.289461314,0.464551809,—,25.77919457,1.729844582,0.791309402,Golden State Warriors,gs,0.2577919457,0.00791309402
Kings,West,-0.452453039,0.239100464,—,66.14273826,2.908044636,1.154252628,Sacramento Kings,sac,0.6614273826,0.01154252628
Bulls,East,-0.47549529,0.603134425,—,31.64750262,0.556744761,0.282447608,Chicago Bulls,chi,0.3164750262,0.0028244760800000004
Raptors,East,-1.09597863,-0.740849242,—,9.738171753,0.188227672,0.069151204,Toronto Raptors,tor,0.09738171753,6.9151204e-4
Nets,East,-1.958062597,-0.497825697,—,13.475489,0.286321354,0.109151204,Brooklyn Nets,bkn,0.13475489,0.00109151204
Jazz,West,-2.265329381,-2.698079649,—,11.78824024,0.168436518,0.103640582,Utah Jazz,uta,0.1178824024,0.00103640582
Hawks,East,-2.69695461,-0.963436676,—,15.29131344,0.460500913,0.317250943,Atlanta Hawks,atl,0.15291313439999998,0.00317250943
Grizzlies,West,-5.074467894,-0.524697566,—,4.232526473,0.148436518,<0.1,Memphis Grizzlies,mem,0.04232526473,0.001
Spurs,West,-7.868514165,-10.10892056,—,<0.1,<0.1,<0.1,San Antonio Spurs,sa,0.001,0.001
Wizards,East,-7.872359062,-4.824900154,—,<0.1,<0.1,<0.1,Washington Wizards,wsh,0.001,0.001
Pistons,East,-9.589253751,-8.86307542,—,<0.1,<0.1,<0.1,Detroit Pistons,det,0.001,0.001
Hornets,East,-9.713707586,-7.726531487,—,2.944649069,<0.1,<0.1,Charlotte Hornets,cha,0.02944649069,0.001
Blazers,West,-10.56663609,-7.511306851,—,<0.1,<0.1,<0.1,Portland Trail Blazers,por,0.001,0.001
