Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,9.470531584,7.468376666,—,97.42832283,47.47297052,30.68769465,Boston Celtics,bos,0.9742832283,0.3068769465
Thunder,West,9.19380535,3.831665443,—,98.34415775,14.64570534,5.678938168,Oklahoma City Thunder,okc,0.9834415774999999,0.05678938168
T-Wolves,West,7.148239236,3.66864595,—,98.34415775,14.12205504,5.362183015,Minnesota Timberwolves,min,0.9834415774999999,0.05362183015
Cavaliers,East,6.021728611,4.528869391,—,97.42832283,13.5184435,6.698938168,Cleveland Cavaliers,cle,0.9742832283,0.06698938168
Pelicans,West,6.008104338,2.276975513,—,89.37896614,4.789957011,1.772364149,New Orleans Pelicans,no,0.8937896614,0.01772364149
Clippers,West,5.472473584,2.372996896,—,98.33415775,18.74105921,8.72873206,LA Clippers,lac,0.9833415775000001,0.08728732060000001
Bucks,East,3.929041462,2.380127055,—,97.18832283,14.49716418,6.992985648,Milwaukee Bucks,mil,0.9718832283000001,0.06992985648
Knicks,East,3.097726791,3.059573686,—,96.52832283,8.986517413,3.739654198,New York Knicks,ny,0.9652832282999999,0.03739654198
Suns,West,2.614575595,2.018547435,—,73.04721215,6.638262673,3.361492824,Phoenix Suns,phx,0.7304721215,0.03361492824
Nuggets,West,2.107447195,5.65400185,—,98.17415775,28.72202981,15.47859118,Denver Nuggets,den,0.9817415775,0.1547859118
76ers,East,2.072058182,3.7786563,—,95.14832283,7.289920984,3.671044915,Philadelphia 76ers,phi,0.9514832283,0.03671044915
Lakers,West,1.922388188,1.863259812,100,47.98073244,3.157351681,1.295144948,Los Angeles Lakers,lal,0.47980732439999996,0.012951449479999998
Heat,East,1.057857625,1.26800953,—,90.99836502,4.349910448,1.496799822,Miami Heat,mia,0.9099836501999999,0.01496799822
Magic,East,0.981250883,-0.560909809,—,91.5898403,1.038253361,0.342499553,Orlando Magic,orl,0.915898403,0.00342499553
Pacers,East,0.908687976,-2.199952575,—,84.0598403,1.664955224,0.451607845,Indiana Pacers,ind,0.840598403,0.00451607845
Mavericks,West,0.896771242,-0.054475684,—,76.75273454,3.943233026,1.403578172,Dallas Mavericks,dal,0.7675273454,0.01403578172
Warriors,West,0.658051204,1.902332512,—,44.32164673,2.636499841,1.28374766,Golden State Warriors,gs,0.44321646729999997,0.0128374766
Kings,West,0.456150319,0.590580281,—,69.79822706,2.406202981,0.901514629,Sacramento Kings,sac,0.6979822706000001,0.00901514629
Rockets,West,0.26171337,-5.250591949,—,2.879391055,0.110993594,0.055356048,Houston Rockets,hou,0.028793910550000003,5.5356048e-4
Bulls,East,-0.165587171,0.624859218,—,26.30246008,0.555443871,0.234668824,Chicago Bulls,chi,0.2630246008,0.00234668824
Jazz,West,-2.609478289,-3.350111033,—,2.644429864,0.086623743,0.084668824,Utah Jazz,uta,0.026444298640000002,8.466882400000001e-4
Raptors,East,-3.109550677,-1.063898088,—,2.3599673,0.096524265,<0.1,Toronto Raptors,tor,0.023599673,0.001
Nets,East,-3.567385255,-2.317231719,—,5.837377376,0.158964456,0.053714398,Brooklyn Nets,bkn,0.05837377376,5.3714398e-4
Hawks,East,-4.055745252,-0.933153591,—,15.13050703,0.370905776,0.182499553,Atlanta Hawks,atl,0.1513050703,0.00182499553
Grizzlies,West,-5.590279788,-2.125851062,—,<0.1,<0.1,<0.1,Memphis Grizzlies,mem,0.001,0.001
Spurs,West,-8.078506852,-10.02245345,—,<0.1,<0.1,<0.1,San Antonio Spurs,sa,0.001,0.001
Wizards,East,-8.656557101,-5.883902736,—,<0.1,<0.1,<0.1,Washington Wizards,wsh,0.001,0.001
Pistons,East,-8.935759878,-8.968601143,—,<0.1,<0.1,<0.1,Detroit Pistons,det,0.001,0.001
Blazers,West,-9.421108164,-8.168803611,—,<0.1,<0.1,<0.1,Portland Trail Blazers,por,0.001,0.001
Hornets,East,-10.55460406,-8.24742696,—,<0.1,<0.1,<0.1,Charlotte Hornets,cha,0.001,0.001
