Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,12.80285645,8.811280558,—,100,91.52315229,63.36486283
T-Wolves,West,7.609798804,6.651229402,—,100,47.89856499,19.60360306
Thunder,West,7.232858309,5.988575007,—,100,—,—
Nuggets,West,4.839098084,5.494361683,—,100,—,—
Mavericks,West,5.330059397,2.667198199,—,100,52.10131018,14.54464394
Heat,East,1.361323564,2.322734088,—,100,—,—
76ers,East,-1.064666416,2.23574502,—,100,—,—
Lakers,West,2.137980776,2.196409452,100,100,—,—
Pelicans,West,4.089981858,2.080153494,—,100,—,—
Pacers,East,3.957297429,1.710285997,—,100,8.476722703,2.48686573
Suns,West,5.105605809,1.603512773,—,100,—,—
Warriors,West,2.509607881,1.518064236,—,—,—,—
Bucks,East,1.648259758,1.363664734,—,100,—,—
Knicks,East,1.683645468,0.756523404,—,100,—,—
Cavaliers,East,1.357341702,0.748669841,—,100,—,—
Magic,East,2.057896165,0.713499683,—,100,—,—
Kings,West,3.064380331,0.649923394,—,—,—,—
Clippers,West,1.036241304,0.532149417,—,100,—,—
Bulls,East,-0.773404422,-0.486552885,—,—,—,—
Rockets,West,-0.009175335,-1.87945638,—,—,—,—
Hawks,East,-3.860924286,-2.550426736,—,—,—,—
Nets,East,-3.973252076,-3.965158742,—,—,—,—
Raptors,East,-9.271748196,-5.011549439,—,—,—,—
Grizzlies,West,-8.52439912,-5.474114001,—,—,—,—
Jazz,West,-6.183958167,-5.530125034,—,—,—,—
Spurs,West,-2.833755521,-7.303680246,—,—,—,—
Wizards,East,-8.3423900540000009,-8.137993583,—,—,—,—
Pistons,East,-7.640582167,-9.228955684,—,—,—,—
Hornets,East,-10.8564404,-9.231827661,—,—,—,—
Blazers,West,-9.484374858,-10.20889109,—,—,—,—
