Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,8.346589599,7.442338449,11.8248662,97.73813087,41.20382437,26.65894823,Boston Celtics,bos,0.9773813087000001,0.2665894823
76ers,East,6.833655856,5.059619102,0.086132116,96.99168105,16.63460812,9.559378544,Philadelphia 76ers,phi,0.9699168105,0.09559378544
Nuggets,West,4.826951268,5.19653405,—,96.90927629,33.89969783,17.85186235,Denver Nuggets,den,0.9690927628999999,0.1785186235
Cavaliers,East,4.366851612,2.97044537,3.417777326,91.10781822,6.88282578,3.49037247,Cleveland Cavaliers,cle,0.9110781822,0.0349037247
Heat,East,4.194062273,2.737552334,3.987642126,86.24718839,5.881555838,2.919751417,Miami Heat,mia,0.8624718839000001,0.02919751417
Knicks,East,4.113222166,2.839190308,6.018364127,86.80477256,5.607978046,2.474894823,New York Knicks,ny,0.8680477256,0.02474894823
Suns,West,3.608562144,1.331482191,11.86055968,93.58689792,16.46129052,7.355340893,Phoenix Suns,phx,0.9358689792,0.07355340893000001
Bucks,East,3.432614118,1.710361877,14.71731594,95.74857548,17.8841289,8.851862351,Milwaukee Bucks,mil,0.9574857548,0.08851862350999999
Warriors,West,3.350816662,1.396885981,3.726087606,80.58053525,8.866003478,3.590558705,Golden State Warriors,gs,0.8058053525,0.03590558705
T-Wolves,West,3.118670068,0.460031109,2.952492443,91.74634866,7.213359503,2.381614732,Minnesota Timberwolves,min,0.9174634866,0.02381614732
Lakers,West,2.715672991,1.522173911,14.67574824,79.03290705,8.562457549,3.310457123,Los Angeles Lakers,lal,0.7903290705,0.03310457123
Thunder,West,2.011712187,-0.120412627,—,85.24177835,4.913001739,1.202679584,Oklahoma City Thunder,okc,0.8524177835000001,0.01202679584
Pelicans,West,1.521837775,0.944595739,7.099399243,61.09534832,4.581881322,1.462679584,New Orleans Pelicans,no,0.6109534832,0.01462679584
Kings,West,1.136850917,0.617318824,7.919732396,72.06083351,4.917939565,1.814055586,Sacramento Kings,sac,0.7206083351,0.01814055586
Hawks,East,1.001604665,0.576246537,0.086132116,60.75512272,1.752672217,0.693229757,Atlanta Hawks,atl,0.6075512272,0.00693229757
Raptors,East,0.738124249,-0.474951549,—,38.24619183,0.68957876,0.282572849,Toronto Raptors,tor,0.3824619183,0.0028257284900000002
Clippers,West,0.562523727,-0.34616278,—,46.71324367,3.713359503,1.763602268,LA Clippers,lac,0.4671324367,0.017636022680000002
Nets,East,-0.240250085,1.149383705,1.019406032,38.86778863,1.148824873,0.403730086,Brooklyn Nets,bkn,0.3886778863,0.00403730086
Bulls,East,-0.295675743,-0.68310429,—,14.09476278,0.487322385,0.217109273,Chicago Bulls,chi,0.1409476278,0.00217109273
Magic,East,-0.54973341,-2.216739923,3.788364127,58.34512272,0.787533785,0.288323334,Orlando Magic,orl,0.5834512272,0.0028832333399999997
Mavericks,West,-0.673586253,0.086686903,—,62.48290705,5.272457549,2.170457123,Dallas Mavericks,dal,0.6248290705,0.021704571229999997
Grizzlies,West,-1.176003792,0.635981435,—,8.131159537,0.799295624,0.353719477,Memphis Grizzlies,mem,0.08131159537,0.00353719477
Pacers,East,-3.538157129,-4.256450177,5.669732396,30.00462664,0.780706445,0.268323334,Indiana Pacers,ind,0.30004626640000004,0.00268323334
Jazz,West,-5.160520197,-2.415558384,—,4.131343627,0.112304217,0.083014085,Utah Jazz,uta,0.04131343627,8.3014085e-4
Rockets,West,-5.427645269,-7.253963556,1.058937559,16.7228833,0.519099173,0.343719477,Houston Rockets,hou,0.167228833,0.00343719477
Wizards,East,-5.582656574,-2.907607874,—,0.807809591,0.086146828,<0.1,Washington Wizards,wsh,0.008078095910000001,0.001
Hornets,East,-6.911811599,-5.697959296,0.086132116,3.452598934,0.086146828,<0.1,Charlotte Hornets,cha,0.03452598934,0.001
Pistons,East,-8.827088577,-7.936123568,—,0.787809591,0.086146828,<0.1,Detroit Pistons,det,0.00787809591,0.001
Blazers,West,-10.53837932,-6.977317462,—,0.782268725,0.083926214,<0.1,Portland Trail Blazers,por,0.00782268725,0.001
Spurs,West,-12.42552644,-9.7384356,—,0.782268725,0.083926214,<0.1,San Antonio Spurs,sa,0.00782268725,0.001
