Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,12.47808002,8.621463057,—,98.88083122,53.2423303,35.53329587
Thunder,West,6.844491788,3.935847022,—,99.11322467,13.66903242,5.963993257
T-Wolves,West,6.782183432,4.566726613,—,99.11322467,14.85332269,5.779087844
Pelicans,West,6.602829612,3.613289849,—,92.06322467,4.262400627,2.121109862
Suns,West,5.381657346,2.980887052,—,86.51480323,8.232444941,3.659995183
Nuggets,West,4.561282638,6.418608385,—,99.11322467,34.6218537,17.72606497
Mavericks,West,4.471660411,1.118548945,—,98.96322467,5.20951621,2.088395954
Pacers,East,3.407804253,-0.373404497,—,93.20318191,1.794671299,0.517919791
Cavaliers,East,3.263230396,2.923346101,—,98.83083122,8.41821938,3.410786812
Bucks,East,3.03125614,2.718815907,—,98.88083122,13.87544094,6.415870453
Clippers,West,2.885363332,1.720309498,—,99.11322467,11.96942228,5.293147248
Knicks,East,2.60705132,3.097279644,—,98.43083122,7.024452164,2.891965555
Warriors,West,2.099449049,2.232144775,—,26.89256514,1.743806484,0.841965555
Heat,East,1.611555231,3.058852755,—,94.53083122,6.675697173,2.559315883
Lakers,West,1.472358744,2.316459157,100,50.65661725,4.010778055,1.729087844
Magic,East,1.158076308,0.02591041,—,96.93083122,1.313437151,0.233203861
Kings,West,0.769994169,0.479380793,—,48.45661725,1.427379053,0.498842139
Bulls,East,-0.707915717,-0.442104409,—,19.47280019,0.367765716,0.056204925
Rockets,West,-0.79068,-2.583655794,—,<0.1,<0.1,<0.1
76ers,East,-1.895764465,3.101119011,—,84.06339553,7.020176375,2.573457648
Hawks,East,-2.921308006,-1.139025674,—,16.77558614,0.267765716,0.106204925
Nets,East,-3.882606687,-3.052707063,—,—,—,—
Jazz,West,-4.062994095,-5.376578331,—,—,—,—
Spurs,West,-4.19357481,-8.335342057,—,—,—,—
Pistons,East,-6.828195481,-8.965862967,—,—,—,—
Raptors,East,-7.463361952,-4.173387538,—,—,—,—
Grizzlies,West,-7.631282139,-4.572055786,—,—,—,—
Wizards,East,-8.750099293,-8.056296042,—,—,—,—
Blazers,West,-9.230834246,-9.827800518,—,—,—,—
Hornets,East,-10.56975356,-9.201164448,—,—,—,—
