Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,9.296646818,7.043890554,—,97.9961968,41.53139882,25.81579987,Boston Celtics,bos,0.979961968,0.2581579987
Thunder,West,6.247103552,2.833723125,—,97.34708334,12.57760631,5.230822078,Oklahoma City Thunder,okc,0.9734708334,0.05230822078
76ers,East,6.23747792,4.988606692,—,97.8667329,17.31394575,9.522739961,Philadelphia 76ers,phi,0.978667329,0.09522739960999999
Nuggets,West,6.14631989,5.701164784,—,97.58264097,34.60535437,18.2618499,Denver Nuggets,den,0.9758264097,0.18261849900000002
T-Wolves,West,6.010215386,2.515278672,—,97.50386176,12.21636222,4.874800886,Minnesota Timberwolves,min,0.9750386176000001,0.04874800886
Pelicans,West,5.633148119,2.050141976,—,86.85224641,8.018803156,2.548737637,New Orleans Pelicans,no,0.8685224641000001,0.02548737637
Clippers,West,3.907364252,1.109839003,—,95.16338493,10.42954333,4.567134957,LA Clippers,lac,0.9516338493000001,0.045671349570000006
Bucks,East,3.878310844,2.551064067,—,97.64859187,18.08278947,9.415289194,Milwaukee Bucks,mil,0.9764859187,0.09415289194
Heat,East,3.005034619,2.542438659,—,92.775702570000007,5.957227959,2.574746473,Miami Heat,mia,0.9277570257000001,0.02574746473
Knicks,East,2.821038522,3.4389737,—,92.20107071,7.136424853,3.159200453,New York Knicks,ny,0.9220107071,0.03159200453
Cavaliers,East,2.256518897,3.325580131,—,89.73133334,5.833289015,2.506157697,Cleveland Cavaliers,cle,0.8973133334000001,0.02506157697
Suns,West,1.311005175,0.707314802,—,62.60576188,7.256751423,3.216115678,Phoenix Suns,phx,0.6260576188,0.03216115678
Warriors,West,0.529150742,0.663376869,—,39.04698983,2.621490398,1.048737637,Golden State Warriors,gs,0.3904698983,0.010487376369999999
Mavericks,West,0.479478899,-0.315443785,—,73.55054227,4.108375712,1.429867257,Dallas Mavericks,dal,0.7355054227,0.014298672569999999
Magic,East,0.467806582,-1.359980237,—,75.89482003,1.263992803,0.50837247,Orlando Magic,orl,0.7589482003000001,0.005083724699999999
Pacers,East,0.172983851,-2.279197481,—,74.95125637,0.900092579,0.589205179,Indiana Pacers,ind,0.7495125637,0.00589205179
Lakers,West,-0.099425416,1.380813379,100,38.80144812,3.288803156,1.644853983,Los Angeles Lakers,lal,0.38801448120000004,0.01644853983
Bulls,East,-0.229076144,0.485322261,—,31.08885904,0.559312969,0.281143649,Chicago Bulls,chi,0.3108885904,0.00281143649
Kings,West,-0.481068654,0.48923962,—,70.4778081,3.588803156,1.425411039,Sacramento Kings,sac,0.7047780810000001,0.014254110390000001
Raptors,East,-0.493882232,-0.796732864,—,16.26612561,0.410653797,0.181143649,Toronto Raptors,tor,0.16266125609999998,0.0018114364899999998
Rockets,West,-0.903732382,-5.740929331,—,26.07092316,0.361547603,0.324852057,Houston Rockets,hou,0.2607092316,0.0032485205700000003
Hawks,East,-1.8610453,-0.789780539,—,16.78893827,0.505996125,0.340872888,Atlanta Hawks,atl,0.16788938269999998,0.0034087288799999997
Nets,East,-2.76107605,-0.70609094,—,12.89116562,0.245500733,0.132622571,Brooklyn Nets,bkn,0.1289116562,0.0013262257099999999
Jazz,West,-2.882364771,-2.972657067,—,7.625753869,0.231598388,0.082326586,Utah Jazz,uta,0.07625753869,8.232658599999999e-4
Grizzlies,West,-4.345743101,-0.390356129,—,6.990515097,0.525151358,0.111174177,Memphis Grizzlies,mem,0.06990515097,0.00111174177
Wizards,East,-7.952090194,-4.275716074,—,0.192176007,0.086458378,<0.1,Washington Wizards,wsh,0.0019217600700000002,0.001
Spurs,West,-8.90567896,-10.468233,—,0.190520136,0.084904711,<0.1,San Antonio Spurs,sa,0.0019052013600000001,0.001
Hornets,East,-10.07372536,-7.867259288,—,3.546777778,0.086458378,<0.1,Charlotte Hornets,cha,0.03546777778,0.001
Pistons,East,-10.31239587,-9.068885359,—,0.160253082,0.086458378,<0.1,Detroit Pistons,det,0.00160253082,0.001
Blazers,West,-10.86742421,-7.353843812,—,0.190520136,0.084904711,<0.1,Portland Trail Blazers,por,0.0019052013600000001,0.001
