Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,8.732068107,7.377432169,28.33607666,97.45207085,40.49890401,26.4463894,Boston Celtics,bos,0.9745207084999999,0.26446389400000003
76ers,East,6.437775298,4.998755313,—,96.67997412,16.622968,9.651564386,Philadelphia 76ers,phi,0.9667997412,0.09651564386
Nuggets,West,4.973889955,5.177427789,—,96.73718712,33.8653495,17.69833892,Denver Nuggets,den,0.9673718712,0.1769833892
Knicks,East,4.092502484,2.921381663,8.154550795,86.30925964,5.944420911,2.90563894,New York Knicks,ny,0.8630925963999999,0.029056389399999997
Cavaliers,East,3.955519002,2.964826059,—,92.03289187,6.97123286,3.551667784,Cleveland Cavaliers,cle,0.9203289187,0.035516677840000004
Heat,East,3.625815197,2.634375326,—,84.21498514,5.649863002,2.600625754,Miami Heat,mia,0.8421498514,0.02600625754
T-Wolves,West,3.44820463,0.974413781,—,94.2088678,7.617141226,2.562742909,Minnesota Timberwolves,min,0.942088678,0.025627429089999997
Bucks,East,3.418711767,2.01837028,16.06820318,95.64532917,18.66491112,9.088338922,Milwaukee Bucks,mil,0.9564532916999999,0.09088338922
Warriors,West,3.236239998,1.353192461,—,79.43271289,8.818117725,3.341251509,Golden State Warriors,gs,0.7943271289,0.033412515090000004
Suns,West,3.116750764,1.113867179,11.52170205,92.14063364,15.65515856,6.820004024,Phoenix Suns,phx,0.9214063364,0.06820004024
Lakers,West,2.577487984,1.614053522,12.44721759,76.36812767,8.411556217,3.102046826,Los Angeles Lakers,lal,0.7636812767000001,0.03102046826
Thunder,West,2.238460156,0.03768033,—,84.77333226,4.822855919,1.44330411,Oklahoma City Thunder,okc,0.8477333226,0.014433041099999998
Pelicans,West,2.175887816,1.217012437,7.748608794,65.49214217,5.245273784,1.81330411,New Orleans Pelicans,no,0.6549214216999999,0.0181330411
Kings,West,1.033164806,0.477388765,11.80846005,69.12258194,4.757141226,1.645000816,Sacramento Kings,sac,0.6912258194,0.01645000816
Clippers,West,0.935676235,-0.492347618,—,49.74120591,3.678365599,2.241251509,LA Clippers,lac,0.49741205909999997,0.02241251509
Hawks,East,0.774893536,0.719080076,—,57.67102017,1.645494667,0.753594064,Atlanta Hawks,atl,0.5767102017,0.00753594064
Raptors,East,0.504043734,-0.452811606,—,37.54986549,0.665715446,0.272717968,Toronto Raptors,tor,0.3754986549,0.0027271796799999996
Magic,East,0.01591563,-2.051439571,—,67.40078737,0.99308353,0.27854056,Orlando Magic,orl,0.6740078737,0.0027854056
Bulls,East,-0.424086891,-0.543316446,—,16.82893442,0.445349256,0.237275025,Chicago Bulls,chi,0.1682893442,0.00237275025
Nets,East,-0.457219265,1.025319155,—,35.74191838,0.935715446,0.303842541,Brooklyn Nets,bkn,0.35741918380000004,0.00303842541
Mavericks,West,-0.619372118,0.212424664,—,65.12258194,5.561556217,1.965001207,Dallas Mavericks,dal,0.6512258194,0.01965001207
Grizzlies,West,-1.192226239,0.431433445,—,8.219417819,0.822739646,0.384008514,Memphis Grizzlies,mem,0.08219417819000001,0.0038400851400000003
Pacers,East,-3.574616399,-4.306244239,3.905460955,27.78111259,0.704873115,0.25854056,Indiana Pacers,ind,0.2778111259,0.0025854055999999996
Rockets,West,-5.096297154,-7.074380538,—,14.44984088,0.440178317,0.344008514,Houston Rockets,hou,0.1444984088,0.0034400851399999997
Jazz,West,-5.733172738,-2.673270187,—,3.018591187,0.135874979,0.083083893,Utah Jazz,uta,0.030185911870000002,8.308389300000001e-4
Wizards,East,-5.924598048,-3.069014522,—,0.589733555,0.085822874,<0.1,Washington Wizards,wsh,0.0058973355500000005,0.001
Hornets,East,-6.419973841,-5.95072991,—,3.512383676,0.085822874,<0.1,Charlotte Hornets,cha,0.03512383676,0.001
Pistons,East,-9.310757954,-8.071716095,—,0.589733555,0.085822874,<0.1,Detroit Pistons,det,0.0058973355500000005,0.001
Blazers,West,-10.20933248,-6.463791153,—,0.586388383,0.084345546,<0.1,Portland Trail Blazers,por,0.00586388383,0.001
Spurs,West,-11.92448535,-10.06623771,—,0.586388383,0.084345546,<0.1,San Antonio Spurs,sa,0.00586388383,0.001
