Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,9.963541026,7.977990559,—,99.28931145,50.34775161,33.33634616
Thunder,West,8.419907583,3.987469283,—,98.84817217,15.55606552,6.120403847
Pelicans,West,7.920648423,2.991079305,—,93.61626805,6.698834228,2.306144112
T-Wolves,West,6.92676491,3.621082556,—,98.84817217,11.5006557,4.576899185
Clippers,West,6.035498986,2.159589344,—,98.81817217,16.60386404,8.227945515
Cavaliers,East,5.437722069,4.56691696,—,99.28931145,12.5029586,6.167987427
Bucks,East,4.310729234,2.885351729,—,99.28931145,14.92298681,7.065959136
Nuggets,West,3.214988818,5.727448486,—,98.84817217,30.84733005,15.48993713
Suns,West,2.834829993,2.083555709,—,77.68435416,6.854055174,3.069274888
Knicks,East,1.915296182,3.013241241,—,98.15931145,8.248254461,3.026899185
Magic,East,1.372815098,-0.264435659,—,96.82286402,1.225610984,0.323475822
Warriors,West,1.187204329,1.923142948,—,48.71270968,2.918137096,1.452271467
Heat,East,0.720953744,2.312346034,—,95.73093943,5.155896044,2.116899185
76ers,East,0.608700997,3.152956677,—,80.28103379,5.214127231,2.395191827
Pacers,East,0.518317558,-2.09649003,—,79.81057762,1.487652867,0.453937357
Lakers,West,0.021378219,1.71452663,100,45.70299471,3.472027587,1.259699344
Mavericks,West,-0.004938958,-0.772221905,—,61.50663509,3.05932495,1.326899185
Bulls,East,-0.132098232,0.542410589,—,34.61004071,0.546331068,0.21514801
Kings,West,-0.529541367,0.584508563,—,77.04430079,2.489662475,0.953449592
Rockets,West,-0.573114669,-4.6263147590000004,—,0.35000977,<0.1,<0.1
Jazz,West,-2.51667328,-3.580292803,—,<0.1,<0.1,<0.1
Nets,East,-2.722880583,-2.625366305,—,0.900009858,<0.1,<0.1
Hawks,East,-3.142336398,-0.482009283,—,15.64724935,0.348386841,0.11514801
Raptors,East,-3.749943731,-1.733852442,—,0.170009858,<0.1,<0.1
Spurs,West,-6.217810931,-9.673018935,—,—,<0.1,<0.1
Grizzlies,West,-6.492112917,-3.316167705,—,<0.1,<0.1,<0.1
Pistons,East,-8.041246693,-8.864935918,—,<0.1,<0.1,<0.1
Blazers,West,-8.28934711,-8.675289464,—,<0.1,<0.1,<0.1
Wizards,East,-8.596700716,-6.448172427,—,—,<0.1,<0.1
Hornets,East,-10.59771546,-8.63263499,—,<0.1,<0.1,<0.1
