Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,9.55387933,7.221438812,—,97.65744065,41.45393868,26.22403682,Boston Celtics,bos,0.9765744064999999,0.26224036819999996
76ers,East,7.542701414,5.452179775,—,97.42151272,20.66157547,11.09321104,Philadelphia 76ers,phi,0.9742151271999999,0.1109321104
Nuggets,West,5.968532868,5.836110209,—,97.95035206,36.79113506,19.28095281,Denver Nuggets,den,0.9795035206,0.1928095281
T-Wolves,West,5.593646585,2.194819559,—,97.35315792,12.0426747,4.446050244,Minnesota Timberwolves,min,0.9735315792,0.04446050244
Thunder,West,4.943690307,2.093824771,—,96.44252027,10.8875261,3.962706443,Oklahoma City Thunder,okc,0.9644252027,0.03962706443
Pelicans,West,4.338142942,1.26922959,—,77.50502219,5.394072288,1.597786141,New Orleans Pelicans,no,0.7750502219000001,0.015977861410000002
Bucks,East,3.997907909,2.358170595,—,97.41151272,18.40930604,8.953027612,Milwaukee Bucks,mil,0.9741151272,0.08953027612
Warriors,West,2.838834018,1.398057935,—,61.31364212,5.246337348,1.967431206,Golden State Warriors,gs,0.6131364212,0.01967431206
Clippers,West,2.78911082,0.363766256,—,89.00020002,7.502216865,3.356330308,LA Clippers,lac,0.8900020002,0.03356330308
Lakers,West,1.841943326,1.677588184,100,60.84278686,5.818287301,2.668807363,Los Angeles Lakers,lal,0.6084278686,0.02668807363
Cavaliers,East,1.640303181,2.749945022,—,85.25310654,4.445393868,2.160685385,Cleveland Cavaliers,cle,0.8525310654,0.02160685385
Heat,East,1.542032775,2.39008795,—,90.62144109,5.773090802,2.447431206,Miami Heat,mia,0.9062144109000001,0.02447431206
Knicks,East,1.533540241,2.579936477,—,85.8796308,4.385393868,2.168413527,New York Knicks,ny,0.8587963080000001,0.02168413527
Suns,West,1.106965864,0.858227964,—,60.353493,7.876574603,3.805412886,Phoenix Suns,phx,0.60353493,0.03805412886
Bulls,East,0.44923362,0.486568609,—,36.11741495,0.779003212,0.351555828,Chicago Bulls,chi,0.3611741495,0.00351555828
Kings,West,0.164481646,0.841020269,—,67.31289811,3.868763051,1.427431206,Sacramento Kings,sac,0.6731289811000001,0.01427431206
Hawks,East,0.094356437,-0.07598544,—,28.03023479,0.747894479,0.38169384,Atlanta Hawks,atl,0.2803023479,0.0038169384
Raptors,East,0.075622845,-0.66435206,—,19.67854136,0.510078123,0.201555828,Toronto Raptors,tor,0.19678541360000001,0.00201555828
Magic,East,-0.107363933,-1.535636385,—,77.75241672,1.352669581,0.469355986,Orlando Magic,orl,0.7775241672,0.00469355986
Rockets,West,-0.359991749,-5.869951597,—,28.31293728,0.379258873,0.315610341,Houston Rockets,hou,0.2831293728,0.00315610341
Mavericks,West,-0.755979174,-0.73552308,—,54.5572838,3.326515661,1.433708214,Dallas Mavericks,dal,0.545572838,0.014337082139999999
Pacers,East,-1.298560338,-2.718508463,—,55.75874907,0.780143225,0.520431539,Indiana Pacers,ind,0.5575874907,0.00520431539
Nets,East,-1.409169516,0.053331136,—,24.46714703,0.440617719,0.202941976,Brooklyn Nets,bkn,0.2446714703,0.0020294197599999998
Grizzlies,West,-3.720453364,-0.621133782,—,5.992990257,0.553917565,0.315610341,Memphis Grizzlies,mem,0.05992990257,0.00315610341
Jazz,West,-4.863650151,-3.199456067,—,2.582116899,0.144665756,<0.1,Utah Jazz,uta,0.025821168989999997,0.001
Wizards,East,-7.521422254,-3.919114007,—,0.238287203,0.086964976,<0.1,Washington Wizards,wsh,0.00238287203,0.001
Hornets,East,-8.569930701,-7.294796284,—,3.521744695,0.086964976,<0.1,Charlotte Hornets,cha,0.03521744695,0.001
Pistons,East,-10.26836729,-8.858497966,—,0.190819633,0.086964976,<0.1,Detroit Pistons,det,0.0019081963299999998,0.001
Blazers,West,-10.54847293,-5.896042655,—,0.240299607,0.084027415,<0.1,Portland Trail Blazers,por,0.00240299607,0.001
Spurs,West,-10.8343451,-11.33810717,—,0.240299607,0.084027415,<0.1,San Antonio Spurs,sa,0.00240299607,0.001
