Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,10.29334898,7.962339851,—,98.96548317,50.3744907,32.71690517
Thunder,West,8.976911187,4.111820555,—,98.52891779,15.59038667,6.360924097
Pelicans,West,7.922437421,2.716779933,—,92.26281156,5.710116002,1.756165507
Clippers,West,6.125882065,2.176205321,—,98.52891779,17.26196365,8.288234339
T-Wolves,West,6.057916072,3.548384365,—,98.52891779,12.76034801,5.008054078
Cavaliers,East,5.529557531,4.460652034,—,98.96548317,12.92741512,6.318054078
Bucks,East,4.9511317,3.026429234,—,98.95548317,14.66920146,7.076175754
Suns,West,2.708842592,2.046436273,—,74.87322914,6.937734743,2.940495054
Nuggets,West,2.590011997,5.763091134,—,98.51891779,30.28524748,15.89027039
Magic,East,2.115951776,-0.127656446,—,97.05538526,1.408784769,0.443483013
Knicks,East,1.561058396,2.653067397,—,97.05548317,7.126339645,2.586951698
76ers,East,1.2821819,3.264916678,—,83.68951503,5.672078314,2.655235151
Warriors,West,1.185776954,1.945333686,—,59.23565167,3.159775174,1.472311768
Heat,East,0.921259571,2.117622909,—,95.47775745,5.247254734,2.026951698
Pacers,East,0.788376487,-2.311064117,—,81.37123055,1.567792461,0.443954515
Kings,West,-0.005582798,0.801177041,—,77.84644144,2.753660647,0.953475849
Mavericks,West,-0.027813056,-0.786786465,—,58.35291876,2.613867372,1.366951698
Lakers,West,-0.190881005,1.704872591,100,41.52121514,2.730145003,1.319741611
Bulls,East,-0.243385165,0.456294708,—,29.66161558,0.49712222,0.15515154
Rockets,West,-0.71770563,-4.906114915,—,1.291547598,0.110494834,<0.1
Jazz,West,-2.821735034,-3.555960066,—,0.510484431,0.086234491,<0.1
Nets,East,-3.180990311,-2.320915436,—,3.463288191,0.149971018,<0.1
Hawks,East,-3.27333161,-0.508225268,—,15.0992361,0.359514654,0.09515154
Raptors,East,-3.775307872,-1.662496334,—,0.240009793,<0.1,<0.1
Grizzlies,West,-6.223401983,-3.097546494,—,<0.1,<0.1,<0.1
Spurs,West,-6.352802533,-9.704174717,—,<0.1,<0.1,<0.1
Blazers,West,-8.160975566,-8.449892867,—,<0.1,<0.1,<0.1
Pistons,East,-8.623426752,-8.787277326,—,<0.1,<0.1,<0.1
Wizards,East,-9.138087487,-6.414813973,—,<0.1,<0.1,<0.1
Hornets,East,-10.29840735,-8.564233677,—,<0.1,<0.1,<0.1
