Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,11.33657428,8.057657559,—,98.75397152,51.25227209,32.89810407,Boston Celtics,bos,0.9875397152,0.3289810407
Thunder,West,7.502795411,4.278677339,—,98.23727726,15.02077892,6.264896651,Oklahoma City Thunder,okc,0.9823727726,0.06264896651
Pelicans,West,7.162371113,2.996258335,—,95.43542256,6.38505589,2.130877773,New Orleans Pelicans,no,0.9543542256,0.02130877773
T-Wolves,West,6.488900559,3.748056981,—,98.23727726,11.69690149,4.544942584,Minnesota Timberwolves,min,0.9823727726,0.04544942584
Cavaliers,East,6.1535156,4.430972254,—,98.75397152,12.34073543,5.574942584,Cleveland Cavaliers,cle,0.9875397152,0.055749425840000005
Clippers,West,4.600080562,2.120414419,—,98.15727726,15.38800562,7.56737431,LA Clippers,lac,0.9815727726,0.0756737431
Nuggets,West,4.40115783,5.904685736,—,98.23727726,34.13264832,18.24672861,Denver Nuggets,den,0.9823727726,0.18246728610000001
Bucks,East,4.32801925,2.772660391,—,98.74397152,14.47097375,7.187241627,Milwaukee Bucks,mil,0.9874397152000001,0.07187241627
Suns,West,2.382176421,2.500982855,—,76.38088558,6.88566208,2.40191732,Phoenix Suns,phx,0.7638088558,0.0240191732
Knicks,East,2.329612483,3.153170041,—,98.13397152,8.824808976,3.171755546,New York Knicks,ny,0.9813397152000001,0.03171755546
Pacers,East,1.947239148,-1.779437672,—,89.42367502,1.654627805,0.478791416,Indiana Pacers,ind,0.8942367502,0.00478791416
Mavericks,West,1.434855573,-0.285116181,—,77.72982953,3.190389459,1.163187379,Dallas Mavericks,dal,0.7772982953,0.01163187379
Warriors,West,0.915939882,1.668226314,—,34.63276319,1.998760594,1.243672861,Golden State Warriors,gs,0.3463276319,0.012436728610000001
Magic,East,0.714946239,-0.230595338,—,97.13397152,1.281542602,0.395510095,Orlando Magic,orl,0.9713397152000001,0.00395510095
76ers,East,0.247735717,3.174141362,—,81.96882055,5.301478409,2.297448325,Philadelphia 76ers,phi,0.8196882055,0.02297448325
Kings,West,0.167037642,0.714278766,—,80.30773909,2.454350578,0.900877773,Sacramento Kings,sac,0.8030773909,0.00900877773
Bulls,East,-0.022191965,0.083527716,—,31.4703964,0.397654068,0.146146503,Chicago Bulls,chi,0.314703964,0.0014614650300000002
Lakers,West,-0.23478705,1.790447728,100,41.36343722,2.736525867,1.3731035,Los Angeles Lakers,lal,0.4136343722,0.013731035
Heat,East,-0.344785327,1.659151694,—,89.48397152,4.11925561,1.841755546,Miami Heat,mia,0.8948397151999999,0.01841755546
Rockets,West,-0.882458419,-4.270833358,—,1.270775195,0.110886498,<0.1,Houston Rockets,hou,0.012707751949999999,0.001
Jazz,West,-2.673781481,-3.71845533,—,<0.1,<0.1,<0.1,Utah Jazz,uta,0.001,0.001
Nets,East,-3.207457111,-2.746753713,—,2.742709073,0.148962508,<0.1,Brooklyn Nets,bkn,0.02742709073,0.001
Hawks,East,-3.670025156,-0.856405079,—,13.34053084,0.207654068,0.086146503,Atlanta Hawks,atl,0.1334053084,8.614650299999999e-4
Raptors,East,-4.284907034,-1.79851751,—,0.050009751,<0.1,<0.1,Toronto Raptors,tor,5.000975099999999e-4,0.001
Spurs,West,-5.605380963,-9.322857439,—,0,<0.1,<0.1,San Antonio Spurs,sa,0,0.001
Grizzlies,West,-6.704022289,-3.766892579,—,<0.1,<0.1,<0.1,Memphis Grizzlies,mem,0.001,0.001
Pistons,East,-7.486261453,-8.521925046,—,<0.1,<0.1,<0.1,Detroit Pistons,det,0.001,0.001
Blazers,West,-7.963586471,-8.655500938,—,<0.1,<0.1,<0.1,Portland Trail Blazers,por,0.001,0.001
Wizards,East,-8.305478965,-6.685428143,—,0,<0.1,<0.1,Washington Wizards,wsh,0,0.001
Hornets,East,-10.41803809,-8.590376208,—,<0.1,<0.1,<0.1,Charlotte Hornets,cha,0.001,0.001
