Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,11.36506656,8.395877875,—,100,53.55979279,36.10856258,Boston Celtics,bos,1,0.3610856258
Nuggets,West,4.792466924,6.559367374,—,100,40.57807459,21.64490273,Denver Nuggets,den,1,0.21644902729999999
Thunder,West,7.822445583,5.479370619,—,100,24.90712548,11.64670458,Oklahoma City Thunder,okc,1,0.1164670458
T-Wolves,West,7.247913451,5.441590964,—,100,16.27127367,8.046009385,Minnesota Timberwolves,min,1,0.08046009385
Heat,East,2.396785099,3.647385142,—,100,4.817868695,1.645026961,Miami Heat,mia,1,0.01645026961
Pelicans,West,5.044604063,2.979663925,—,100,1.35456572,0.442814345,New Orleans Pelicans,no,1,0.00442814345
Knicks,East,3.878345574,2.948108853,—,100,15.62874273,5.78214397,New York Knicks,ny,1,0.0578214397
76ers,East,-0.829408982,2.754303818,—,100,3.280696159,1.177576386,Philadelphia 76ers,phi,1,0.01177576386
Cavaliers,East,4.006627233,2.717846186,—,100,9.500900601,3.096428989,Cleveland Cavaliers,cle,1,0.03096428989
Lakers,West,1.748340697,2.319003524,100,100,1.524283397,0.474328312,Los Angeles Lakers,lal,1,0.00474328312
Suns,West,4.184113725,2.180710246,—,100,2.064421048,0.863909994,Phoenix Suns,phx,1,0.00863909994
Bucks,East,1.438261718,1.942143745,—,100,7.81659122,2.755612841,Milwaukee Bucks,mil,1,0.027556128410000002
Warriors,West,2.589452262,1.728329227,—,0,—,0,Golden State Warriors,gs,0,0
Clippers,West,2.05983199,1.547893199,—,100,5.803921042,1.857489018,LA Clippers,lac,1,0.01857489018
Kings,West,2.178832356,0.958432795,—,0,—,0,Sacramento Kings,sac,0,0
Mavericks,West,3.252886794,0.894256623,—,100,7.496273667,2.830953308,Dallas Mavericks,dal,1,0.028309533079999998
Pacers,East,2.528775061,0.533949124,—,100,4.669113854,1.449635909,Indiana Pacers,ind,1,0.014496359089999999
Bulls,East,-0.245780106,-0.433110325,—,0,—,0,Chicago Bulls,chi,0,0
Magic,East,1.450213019,-0.698079754,—,100,0.726231602,0.177780689,Orlando Magic,orl,1,0.00177780689
Rockets,West,0.012657105,-1.909091023,—,0,—,0,Houston Rockets,hou,0,0
Hawks,East,-3.837966934,-2.29707638,—,0,—,0,Atlanta Hawks,atl,0,0
Nets,East,-3.569925008,-3.684698906,—,0,—,0,Brooklyn Nets,bkn,0,0
Raptors,East,-8.554144013,-4.815148166,—,0,—,0,Toronto Raptors,tor,0,0
Grizzlies,West,-7.549490304,-5.419501157,—,0,—,0,Memphis Grizzlies,mem,0,0
Jazz,West,-5.532797918,-5.463610063,—,0,—,0,Utah Jazz,uta,0,0
Spurs,West,-2.657687632,-7.378415446,—,0,—,0,San Antonio Spurs,sa,0,0
Wizards,East,-8.183784351,-8.017561451,—,0,—,0,Washington Wizards,wsh,0,0
Pistons,East,-7.191070129,-9.113546142,—,0,—,0,Detroit Pistons,det,0,0
Hornets,East,-10.18987911,-9.376932662,—,0,—,0,Charlotte Hornets,cha,0,0
Blazers,West,-10.5328801,-10.3003104,—,0,—,0,Portland Trail Blazers,por,0,0
