Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,12.44529811,8.958692092,—,100,71.8523986,47.46758414
T-Wolves,West,7.489399809,6.507190718,—,100,47.40325785,21.66670981
Thunder,West,7.983846284,6.404839503,—,100,32.04708338,14.44237274
Nuggets,West,4.508423056,5.688192494,—,100,9.253614605,3.983448017
76ers,East,-0.693586948,2.720036833,—,100,—,—
Lakers,West,2.497966702,2.421888116,100,100,—,—
Pelicans,West,4.323453124,2.306997366,—,100,—,—
Knicks,East,2.605094618,2.226924799,—,100,19.75231576,6.428349359
Mavericks,West,4.29798495,2.000608708,—,100,11.29594555,3.845012944
Suns,West,5.593800181,1.92832514,—,100,—,—
Bucks,East,2.152317501,1.619857606,—,100,—,—
Warriors,West,2.515577257,1.600981018,—,—,—,—
Heat,East,1.384658125,1.351854534,—,100,—,—
Cavaliers,East,1.514215316,1.214339951,—,100,3.579266608,0.947614129
Magic,East,1.829651225,1.027746177,—,100,—,—
Pacers,East,2.769804108,0.857980718,—,100,4.815918415,1.218714671
Kings,West,3.202413502,0.839282484,—,—,—,—
Clippers,West,1.215081611,0.652221949,—,100,—,—
Bulls,East,-0.737280248,-0.279599563,—,—,—,—
Rockets,West,-0.188605392,-1.939934365,—,—,—,—
Hawks,East,-3.996545065,-2.14410101,—,—,—,—
Nets,East,-3.939181083,-3.707750104,—,—,—,—
Raptors,East,-9.241193149,-4.857327698,—,—,—,—
Grizzlies,West,-8.397053128,-5.398870982,—,—,—,—
Jazz,West,-5.661590749,-5.5575406,—,—,—,—
Spurs,West,-2.720037094,-7.360898611,—,—,—,—
Wizards,East,-8.116691464,-8.115147328,—,—,—,—
Pistons,East,-7.449871692,-9.141073059,—,—,—,—
Hornets,East,-10.5078043,-9.287262768,—,—,—,—
Blazers,West,-9.503986428,-10.24627459,—,—,—,—
