Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,9.064436662,7.185853746,—,97.27623519,40.04048789,24.73071108,Boston Celtics,bos,0.9727623518999999,0.24730711079999998
76ers,East,7.4473867,5.539528575,—,96.90168756,19.73159585,11.70431015,Philadelphia 76ers,phi,0.9690168755999999,0.1170431015
Nuggets,West,6.061049321,5.611320029,—,97.5756718,34.77298056,18.31314271,Denver Nuggets,den,0.975756718,0.18313142710000002
T-Wolves,West,5.133030701,1.947873921,—,95.8663907,11.68099352,4.214754847,Minnesota Timberwolves,min,0.9586639069999999,0.04214754847
Pelicans,West,3.510346324,1.337147295,—,74.93328144,6.327679168,1.811153149,New Orleans Pelicans,no,0.7493328144,0.01811153149
Warriors,West,3.404473987,1.371080482,—,70.20374584,6.078058856,1.98972406,Golden State Warriors,gs,0.7020374584,0.019897240599999998
Thunder,West,3.393757978,1.497987073,—,92.59492216,8.366072438,2.34477005,Oklahoma City Thunder,okc,0.9259492215999999,0.0234477005
Bucks,East,3.162562359,1.91973905,—,96.62168756,19.24232865,8.921544831,Milwaukee Bucks,mil,0.9662168756,0.08921544831
Clippers,West,3.083934717,0.149265496,—,85.6193391,7.586117711,3.679257084,LA Clippers,lac,0.856193391,0.036792570840000004
Knicks,East,2.879092089,2.875953085,—,88.28298679,5.231583497,2.740007437,New York Knicks,ny,0.8828298679,0.02740007437
Lakers,West,2.392563676,1.656726946,100,65.62725324,6.396072438,3.264754847,Los Angeles Lakers,lal,0.6562725324,0.032647548469999996
Cavaliers,East,2.226531786,2.945972523,—,88.1445405,5.110048789,2.520007437,Cleveland Cavaliers,cle,0.881445405,0.02520007437
Heat,East,2.098437936,2.27432628,—,86.41298679,4.680058547,2.266495732,Miami Heat,mia,0.8641298679,0.02266495732
Suns,West,1.306716874,0.799324529,—,56.93908485,8.697748567,4.838926899,Phoenix Suns,phx,0.5693908485,0.04838926899
Kings,West,0.865846208,0.955553557,—,75.15273874,5.060525982,1.686495732,Sacramento Kings,sac,0.7515273874,0.01686495732
Bulls,East,0.682438215,0.832652545,—,35.8116799,0.948680502,0.519876938,Chicago Bulls,chi,0.35811679900000004,0.00519876938
Nets,East,0.406098579,0.951982932,—,45.92979131,0.979779931,0.371640971,Brooklyn Nets,bkn,0.4592979131,0.0037164097099999997
Hawks,East,0.125950567,0.516114907,—,35.7221418,1.161449481,0.458349935,Atlanta Hawks,atl,0.357221418,0.00458349935
Magic,East,-0.386676386,-1.40323425,—,69.20836774,1.569126392,0.465349922,Orlando Magic,orl,0.6920836774,0.00465349922
Raptors,East,-0.761159601,-0.798889398,—,18.70887149,0.467734366,0.189876938,Toronto Raptors,tor,0.1870887149,0.00189876938
Mavericks,West,-1.329820278,-0.61249726,—,50.04908485,3.620638692,1.552155075,Dallas Mavericks,dal,0.5004908485,0.01552155075
Rockets,West,-1.387004311,-6.104791806,—,24.87065715,0.354123485,0.312521695,Houston Rockets,hou,0.2487065715,0.0031252169499999998
Pacers,East,-1.909822921,-3.621280415,—,37.05489948,0.57843646,0.505436322,Indiana Pacers,ind,0.37054899480000003,0.00505436322
Grizzlies,West,-2.762469842,-0.340865794,—,7.565646208,0.702441667,0.312521695,Memphis Grizzlies,mem,0.07565646208,0.0031252169499999998
Jazz,West,-6.658099326,-3.287866077,—,2.524849249,0.185493254,0.08171725,Utah Jazz,uta,0.02524849249,8.171725000000001e-4
Wizards,East,-7.289845148,-3.670458204,—,0.236675182,0.086229882,<0.1,Washington Wizards,wsh,0.00236675182,0.001
Hornets,East,-7.964104196,-7.271628138,—,3.497919975,0.086229882,<0.1,Charlotte Hornets,cha,0.034979199749999995,0.001
Blazers,West,-10.03852849,-5.468505953,—,0.238667342,0.08552683,<0.1,Portland Trail Blazers,por,0.0023866734200000002,0.001
Pistons,East,-10.79070113,-9.176048464,—,0.189528732,0.086229882,<0.1,Detroit Pistons,det,0.00189528732,0.001
Spurs,West,-10.84633475,-11.04692125,—,0.238667342,0.08552683,<0.1,San Antonio Spurs,sa,0.0023866734200000002,0.001
