Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,8.698800759,7.069281515,—,96.96817092,41.23736285,27.33409674,Boston Celtics,bos,0.9696817092000001,0.2733409674
Thunder,West,8.174442298,3.327541693,—,98.58726936,13.18803997,5.399273727,Oklahoma City Thunder,okc,0.9858726936,0.05399273727
T-Wolves,West,7.102611276,3.054744782,—,98.58726936,12.27803997,4.520989931,Minnesota Timberwolves,min,0.9858726936,0.045209899309999996
Clippers,West,6.86257179,2.701646869,—,98.58726936,19.38981755,8.98688435,LA Clippers,lac,0.9858726936,0.0898688435
Cavaliers,East,5.780493079,4.75305217,—,96.92125906,15.85721495,7.866293403,Cleveland Cavaliers,cle,0.9692125906,0.07866293403
Pelicans,West,4.90276642,1.82237946,—,89.54939923,4.584407812,1.758824431,New Orleans Pelicans,no,0.8954939923,0.01758824431
Knicks,East,3.977591184,3.652303759,—,96.71105609,11.53665794,5.267338134,New York Knicks,ny,0.9671105609,0.05267338134
Bucks,East,3.082510704,2.243419366,—,96.70105609,16.51967714,7.82688435,Milwaukee Bucks,mil,0.9670105608999999,0.0782688435
76ers,East,3.002592317,3.933890436,—,95.50713277,8.036049187,4.157572525,Philadelphia 76ers,phi,0.9550713277,0.04157572525
Nuggets,West,2.93542901,5.612098509,—,98.54726936,31.40045989,16.6760645,Denver Nuggets,den,0.9854726936,0.16676064499999999
Suns,West,1.707611605,1.670711062,—,81.98869251,7.661927021,3.147338134,Phoenix Suns,phx,0.8198869251,0.03147338134
Warriors,West,1.677720038,1.604272514,—,36.63025544,2.341497065,0.895737633,Golden State Warriors,gs,0.3663025544,0.008957376329999999
Rockets,West,1.546666901,-5.179994685,—,8.349151938,0.169082582,0.085080954,Houston Rockets,hou,0.08349151938,8.5080954e-4
Magic,East,0.748928976,-0.41236406,—,84.94575628,0.830536649,0.313339204,Orlando Magic,orl,0.8494575628,0.00313339204
Pacers,East,0.617675555,-2.595887392,—,81.69416134,1.44308631,0.433611369,Indiana Pacers,ind,0.8169416133999999,0.004336113690000001
Mavericks,West,0.494893822,-0.723787728,—,69.29357156,3.504091978,1.101505774,Dallas Mavericks,dal,0.6929357156,0.01101505774
Lakers,West,0.421998662,1.701059076,100,43.55679956,2.747230615,1.169112711,Los Angeles Lakers,lal,0.43556799560000004,0.01169112711
Kings,West,-0.073900922,0.551589736,—,70.39045931,2.587230615,1.145977648,Sacramento Kings,sac,0.7039045931,0.01145977648
Heat,East,-0.563337975,0.628874007,—,80.50251204,3.021246728,1.301505774,Miami Heat,mia,0.8050251204,0.01301505774
Bulls,East,-1.283973651,0.744800909,—,28.30410279,0.596753244,0.175080954,Chicago Bulls,chi,0.2830410279,0.00175080954
Jazz,West,-1.859527169,-2.86835927,—,5.932563859,0.148149071,0.085080954,Utah Jazz,uta,0.05932563859,8.5080954e-4
Nets,East,-1.913041206,-1.330276068,—,8.274723561,0.190977618,0.079508733,Brooklyn Nets,bkn,0.08274723561,7.9508733e-4
Hawks,East,-2.280467014,-0.787903027,—,22.55755635,0.549394885,0.203339204,Atlanta Hawks,atl,0.2255755635,0.00203339204
Raptors,East,-2.713973537,-1.009362007,—,7.976982655,0.181016326,0.069508733,Toronto Raptors,tor,0.07976982654999999,6.9508733e-4
Grizzlies,West,-5.883449234,-1.889428673,—,<0.1,<0.1,<0.1,Memphis Grizzlies,mem,0.001,0.001
Blazers,West,-8.156654079,-7.190170274,—,<0.1,<0.1,<0.1,Portland Trail Blazers,por,0.001,0.001
Wizards,East,-8.175574074,-5.301376485,—,<0.1,<0.1,<0.1,Washington Wizards,wsh,0.001,0.001
Spurs,West,-8.281030921,-9.730059273,—,<0.1,<0.1,<0.1,San Antonio Spurs,sa,0.001,0.001
Pistons,East,-8.457900697,-8.682586008,—,<0.1,<0.1,<0.1,Detroit Pistons,det,0.001,0.001
Hornets,East,-11.78481997,-8.751094147,—,2.93551127,<0.1,<0.1,Charlotte Hornets,cha,0.0293551127,0.001
