Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,12.62636714,8.850087484,—,100,79.8094895,53.28478275,Boston Celtics,bos,1,0.5328478274999999
Thunder,West,7.666006609,6.484947463,—,100,20.66561863,9.085891765,Oklahoma City Thunder,okc,1,0.09085891765
Nuggets,West,5.243198671,6.027396213,—,100,34.87232416,16.31595419,Denver Nuggets,den,1,0.16315954189999998
T-Wolves,West,6.7121636,5.859499015,—,100,25.21092794,10.40305386,Minnesota Timberwolves,min,1,0.1040305386
76ers,East,-0.823069153,2.601833993,—,100,—,0,Philadelphia 76ers,phi,1,0
Lakers,West,2.408066947,2.38892699,100,100,—,0,Los Angeles Lakers,lal,1,0
Pelicans,West,4.22264948,2.265152857,—,100,—,0,New Orleans Pelicans,no,1,0
Mavericks,West,4.274267978,1.877562094,—,100,19.25103105,6.04631418,Dallas Mavericks,dal,1,0.0604631418
Suns,West,5.434126361,1.87603027,—,100,—,0,Phoenix Suns,phx,1,0
Bucks,East,1.588206522,1.649007225,—,100,—,0,Milwaukee Bucks,mil,1,0
Knicks,East,2.388310949,1.624556443,—,100,9.738446078,2.666209184,New York Knicks,ny,1,0.02666209184
Warriors,West,2.471203605,1.5402364,—,0,—,0,Golden State Warriors,gs,0,0
Pacers,East,3.727437361,1.407986356,—,100,7.393430704,1.585833034,Indiana Pacers,ind,1,0.01585833034
Heat,East,1.415955645,1.376521316,—,100,—,0,Miami Heat,mia,1,0
Cavaliers,East,1.628635531,1.202398295,—,100,3.058531031,0.611767865,Cleveland Cavaliers,cle,1,0.0061176786500000005
Magic,East,2.093021103,0.907472205,—,100,—,0,Orlando Magic,orl,1,0
Kings,West,3.149385987,0.748290351,—,0,—,0,Sacramento Kings,sac,0,0
Clippers,West,1.044823275,0.553630505,—,100,—,0,LA Clippers,lac,1,0
Bulls,East,-0.773949179,-0.313050908,—,0,—,0,Chicago Bulls,chi,0,0
Rockets,West,-0.021556068,-1.979554694,—,0,—,0,Houston Rockets,hou,0,0
Hawks,East,-3.839402953,-2.162609157,—,0,—,0,Atlanta Hawks,atl,0,0
Nets,East,-3.97742297,-3.839837011,—,0,—,0,Brooklyn Nets,bkn,0,0
Raptors,East,-9.356493233,-4.909848,—,0,—,0,Toronto Raptors,tor,0,0
Grizzlies,West,-8.453728425,-5.47163746,—,0,—,0,Memphis Grizzlies,mem,0,0
Jazz,West,-6.091170946,-5.546613097,—,0,—,0,Utah Jazz,uta,0,0
Spurs,West,-2.78326561,-7.37475786,—,0,—,0,San Antonio Spurs,sa,0,0
Wizards,East,-8.301451941,-8.161632818,—,0,—,0,Washington Wizards,wsh,0,0
Pistons,East,-7.620788549,-9.1681749,—,0,—,0,Detroit Pistons,det,0,0
Hornets,East,-10.57025677,-9.338005669,—,0,—,0,Charlotte Hornets,cha,0,0
Blazers,West,-9.406594686,-10.29735673,—,0,—,0,Portland Trail Blazers,por,0,0
