Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,9.406308367,7.24772593,—,97.77456927,41.27973465,26.49403682
76ers,East,7.466486872,5.469002512,—,97.5380615,20.32356274,11.30321104
Nuggets,West,5.990781856,5.787737886,—,97.97039988,36.06429402,18.54095281
T-Wolves,West,5.448621482,2.07686101,—,97.36307439,11.60193561,4.506050244
Pelicans,West,4.782011193,1.466264613,—,81.98372131,6.364354888,1.977786141
Thunder,West,4.708837932,2.09297663,—,96.36224604,10.93682807,3.692706443
Bucks,East,3.486856631,2.260610865,—,97.4280615,18.11737119,8.903027612
Warriors,West,2.881442572,1.387476565,—,61.98879868,4.744354888,1.777431206
Clippers,West,2.835238061,0.54083235,—,90.71848716,8.362193687,3.336330308
Heat,East,2.429504494,2.463667629,—,92.66010042,5.740080967,2.567431206
Cavaliers,East,2.167300135,3.076649737,—,87.34675872,5.550855058,2.470685385
Knicks,East,1.847832809,2.776651247,—,88.90209791,4.942233758,2.368413527
Lakers,West,1.651636201,1.578697122,100,54.8310179,5.30780405,2.488807363
Suns,West,0.703753211,0.61667743,—,51.99335592,7.5656081,3.635412886
Raptors,East,0.296761612,-0.70544945,—,22.521139,0.378662244,0.191555828
Magic,East,0.195238296,-1.531197594,—,73.33637486,0.983465188,0.529355986
Kings,West,0.174580303,0.719328837,—,71.01988667,4.295967803,1.487431206
Bulls,East,0.027964672,0.366654021,—,29.01693974,0.476524261,0.271555828
Hawks,East,0.024780066,-0.080285307,—,29.35189333,0.792977133,0.41169384
Rockets,West,-0.359039671,-5.770724785,—,31.12892232,0.488452632,0.315610341
Mavericks,West,-0.422208388,-0.507197651,—,56.26561715,3.466096843,1.473708214
Pacers,East,-1.043188359,-2.688073576,—,60.77832577,0.799414795,0.520431539
Nets,East,-1.539873928,-0.078656681,—,19.38511635,0.354510973,0.172941976
Grizzlies,West,-4.000677013,-0.703693631,—,5.271123465,0.489435496,0.315610341
Jazz,West,-5.149742802,-3.268040479,—,2.622649257,0.144644167,<0.1
Wizards,East,-8.29500893,-4.138204398,—,0.238872846,0.086869015,<0.1
Hornets,East,-8.413100721,-7.251364762,—,3.530400156,0.086869015,<0.1
Pistons,East,-9.995098332,-8.768571114,—,0.191288614,0.086869015,<0.1
Spurs,West,-10.65124612,-11.31505801,—,0.24034993,0.084014876,<0.1
Blazers,West,-11.10393323,-6.016523467,—,0.24034993,0.084014876,<0.1
