Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,12.47808002,8.621463057,—,98.88083122,53.2423303,35.53329587,Boston Celtics,bos,0.9888083122000001,0.35533295870000003
Thunder,West,6.844491788,3.935847022,—,99.11322467,13.66903242,5.963993257,Oklahoma City Thunder,okc,0.9911322466999999,0.059639932570000005
T-Wolves,West,6.782183432,4.566726613,—,99.11322467,14.85332269,5.779087844,Minnesota Timberwolves,min,0.9911322466999999,0.05779087844
Pelicans,West,6.602829612,3.613289849,—,92.06322467,4.262400627,2.121109862,New Orleans Pelicans,no,0.9206322467,0.02121109862
Suns,West,5.381657346,2.980887052,—,86.51480323,8.232444941,3.659995183,Phoenix Suns,phx,0.8651480323,0.03659995183
Nuggets,West,4.561282638,6.418608385,—,99.11322467,34.6218537,17.72606497,Denver Nuggets,den,0.9911322466999999,0.1772606497
Mavericks,West,4.471660411,1.118548945,—,98.96322467,5.20951621,2.088395954,Dallas Mavericks,dal,0.9896322467,0.02088395954
Pacers,East,3.407804253,-0.373404497,—,93.20318191,1.794671299,0.517919791,Indiana Pacers,ind,0.9320318191,0.00517919791
Cavaliers,East,3.263230396,2.923346101,—,98.83083122,8.41821938,3.410786812,Cleveland Cavaliers,cle,0.9883083121999999,0.03410786812
Bucks,East,3.03125614,2.718815907,—,98.88083122,13.87544094,6.415870453,Milwaukee Bucks,mil,0.9888083122000001,0.06415870453
Clippers,West,2.885363332,1.720309498,—,99.11322467,11.96942228,5.293147248,LA Clippers,lac,0.9911322466999999,0.052931472480000005
Knicks,East,2.60705132,3.097279644,—,98.43083122,7.024452164,2.891965555,New York Knicks,ny,0.9843083122,0.02891965555
Warriors,West,2.099449049,2.232144775,—,26.89256514,1.743806484,0.841965555,Golden State Warriors,gs,0.26892565139999997,0.00841965555
Heat,East,1.611555231,3.058852755,—,94.53083122,6.675697173,2.559315883,Miami Heat,mia,0.9453083122,0.02559315883
Lakers,West,1.472358744,2.316459157,100,50.65661725,4.010778055,1.729087844,Los Angeles Lakers,lal,0.5065661724999999,0.01729087844
Magic,East,1.158076308,0.02591041,—,96.93083122,1.313437151,0.233203861,Orlando Magic,orl,0.9693083122,0.00233203861
Kings,West,0.769994169,0.479380793,—,48.45661725,1.427379053,0.498842139,Sacramento Kings,sac,0.4845661725,0.00498842139
Bulls,East,-0.707915717,-0.442104409,—,19.47280019,0.367765716,0.056204925,Chicago Bulls,chi,0.1947280019,5.6204925e-4
Rockets,West,-0.79068,-2.583655794,—,<0.1,<0.1,<0.1,Houston Rockets,hou,0.001,0.001
76ers,East,-1.895764465,3.101119011,—,84.06339553,7.020176375,2.573457648,Philadelphia 76ers,phi,0.8406339553,0.025734576480000004
Hawks,East,-2.921308006,-1.139025674,—,16.77558614,0.267765716,0.106204925,Atlanta Hawks,atl,0.1677558614,0.00106204925
Nets,East,-3.882606687,-3.052707063,—,0,—,0,Brooklyn Nets,bkn,0,0
Jazz,West,-4.062994095,-5.376578331,—,0,—,0,Utah Jazz,uta,0,0
Spurs,West,-4.19357481,-8.335342057,—,0,—,0,San Antonio Spurs,sa,0,0
Pistons,East,-6.828195481,-8.965862967,—,0,—,0,Detroit Pistons,det,0,0
Raptors,East,-7.463361952,-4.173387538,—,0,—,0,Toronto Raptors,tor,0,0
Grizzlies,West,-7.631282139,-4.572055786,—,0,—,0,Memphis Grizzlies,mem,0,0
Wizards,East,-8.750099293,-8.056296042,—,0,—,0,Washington Wizards,wsh,0,0
Blazers,West,-9.230834246,-9.827800518,—,0,—,0,Portland Trail Blazers,por,0,0
Hornets,East,-10.56975356,-9.201164448,—,0,—,0,Charlotte Hornets,cha,0,0
