Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,10.34055564,7.453747874,—,97.25128871,40.24049491,26.32240733,Boston Celtics,bos,0.9725128871,0.26322407330000003
Thunder,West,7.58686384,2.977363811,—,97.91300229,13.47418968,5.070481466,Oklahoma City Thunder,okc,0.9791300229,0.05070481466000001
76ers,East,6.230119309,5.230923166,—,97.2042725,18.17449423,10.41080244,Philadelphia 76ers,phi,0.972042725,0.1041080244
T-Wolves,West,5.782376736,2.487331644,—,97.86532767,11.47606123,4.769454174,Minnesota Timberwolves,min,0.9786532767,0.04769454174
Nuggets,West,5.334788412,5.766377895,—,97.91300229,34.36307582,17.60313761,Denver Nuggets,den,0.9791300229,0.1760313761
Clippers,West,5.125131704,1.713845199,—,97.85532767,13.36747189,5.668908349,LA Clippers,lac,0.9785532766999999,0.05668908348999999
Pelicans,West,4.80336036,2.079413378,—,88.34375925,6.675743442,2.161953516,New Orleans Pelicans,no,0.8834375925000001,0.02161953516
Knicks,East,4.014150373,3.788706866,—,96.37009202,8.622247117,3.703132266,New York Knicks,ny,0.9637009202,0.03703132266
Cavaliers,East,3.999376247,3.95478464,—,96.85058798,7.306973751,3.708846382,Cleveland Cavaliers,cle,0.9685058798,0.03708846382
Bucks,East,3.259032784,2.325454715,—,97.06611973,17.11912891,8.709591261,Milwaukee Bucks,mil,0.9706611973,0.08709591260999999
Suns,West,1.847284271,1.2335096,—,84.01296527,8.188081638,3.547830665,Phoenix Suns,phx,0.8401296527,0.03547830665
Pacers,East,0.466557775,-2.712091551,—,84.27626448,1.791123558,0.688846382,Indiana Pacers,ind,0.8427626448,0.00688846382
Warriors,West,0.25572095,0.66070153,—,26.73125792,1.88354742,0.778846382,Golden State Warriors,gs,0.2673125792,0.00778846382
Lakers,West,0.058598318,1.545893697,100,44.09046901,3.74709484,1.565794494,Los Angeles Lakers,lal,0.4409046901,0.015657944939999998
Magic,East,-0.030751059,-1.197749741,—,78.45223509,0.972260796,0.426104041,Orlando Magic,orl,0.7845223509,0.00426104041
Rockets,West,-0.122240959,-5.757363083,—,17.54979915,0.284507366,0.196254167,Houston Rockets,hou,0.17549799149999998,0.00196254167
Bulls,East,-0.37447562,0.568160305,—,33.78436968,0.571366027,0.371824188,Chicago Bulls,chi,0.3378436968,0.00371824188
Kings,West,-0.387679654,0.365537716,—,73.08524127,3.167852708,1.221055943,Sacramento Kings,sac,0.7308524127,0.01221055943
Mavericks,West,-0.666479276,-0.773191254,—,59.30127624,3.03709484,1.083014635,Dallas Mavericks,dal,0.5930127624,0.01083014635
Heat,East,-0.959790222,0.801721573,—,80.5652755,4.332434377,1.343132266,Miami Heat,mia,0.805652755,0.01343132266
Raptors,East,-1.018217254,-0.633836834,—,11.26540491,0.24921737,0.088901213,Toronto Raptors,tor,0.11265404910000001,8.8901213e-4
Nets,East,-2.056315657,-0.663742541,—,11.01537252,0.177468247,0.078901213,Brooklyn Nets,bkn,0.1101537252,7.8901213e-4
Jazz,West,-2.514382634,-2.761827468,—,11.04884621,0.18763097,0.113265909,Utah Jazz,uta,0.1104884621,0.00113265909
Hawks,East,-3.399408555,-1.222802404,—,12.93367955,0.44276448,0.326104041,Atlanta Hawks,atl,0.12933679550000002,0.0032610404100000003
Grizzlies,West,-5.022459332,-0.426857286,—,4.289706518,0.14763097,<0.1,Memphis Grizzlies,mem,0.04289706518,0.001
Spurs,West,-8.053335598,-10.13390496,—,<0.1,<0.1,<0.1,San Antonio Spurs,sa,0.001,0.001
Wizards,East,-8.177361583,-4.964472116,—,<0.1,<0.1,<0.1,Washington Wizards,wsh,0.001,0.001
Blazers,West,-9.397108436,-7.233919591,—,<0.1,<0.1,<0.1,Portland Trail Blazers,por,0.001,0.001
Pistons,East,-9.555195067,-8.791763584,—,<0.1,<0.1,<0.1,Detroit Pistons,det,0.001,0.001
Hornets,East,-9.580429881,-7.600687405,—,2.965018366,<0.1,<0.1,Charlotte Hornets,cha,0.02965018366,0.001
