Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,9.550478503,7.144758231,—,98.58967206,41.68139882,26.52579987,Boston Celtics,bos,0.9858967206,0.2652579987
Thunder,West,6.398031891,2.679981354,—,97.78518262,11.51760631,4.750822078,Oklahoma City Thunder,okc,0.9778518262,0.04750822078
76ers,East,6.332422439,4.976421245,—,98.49922559,17.39394575,9.732739961,Philadelphia 76ers,phi,0.9849922559,0.09732739961
Nuggets,West,6.164379402,5.750207205,—,97.87444495,35.31535437,18.5218499,Denver Nuggets,den,0.9787444495,0.18521849899999998
T-Wolves,West,6.01900396,2.500734739,—,97.79518262,12.67636222,4.424800886,Minnesota Timberwolves,min,0.9779518262000001,0.04424800886
Pelicans,West,5.182888384,1.952251503,—,93.33983379,7.358803156,2.568737637,New Orleans Pelicans,no,0.9333983379,0.02568737637
Clippers,West,3.900297244,1.098281939,—,97.38744275,10.61954333,4.287134957,LA Clippers,lac,0.9738744275000001,0.04287134957
Bucks,East,3.872407955,2.534065529,—,98.41922559,17.76278947,9.075289194,Milwaukee Bucks,mil,0.9841922558999999,0.09075289194
Heat,East,2.991110191,2.652840912,—,94.37058165,6.027227959,2.524746473,Miami Heat,mia,0.9437058165000001,0.02524746473
Knicks,East,2.667043492,3.49425723,—,92.36329129,7.346424853,3.279200453,New York Knicks,ny,0.9236329129,0.03279200453
Cavaliers,East,2.583985212,3.453813605,—,92.74329129,5.883289015,2.616157697,Cleveland Cavaliers,cle,0.9274329129000001,0.02616157697
Suns,West,1.317925866,0.694958174,—,61.27587812,7.616751423,3.356115678,Phoenix Suns,phx,0.6127587812,0.033561156780000004
Mavericks,West,0.688392769,-0.357671713,—,77.08935186,4.338375712,1.579867257,Dallas Mavericks,dal,0.7708935185999999,0.015798672570000002
Magic,East,0.680751298,-1.268162571,—,80.27206876,1.223992803,0.49837247,Orlando Magic,orl,0.8027206875999999,0.0049837247
Lakers,West,-0.041263041,1.426677234,100,39.89391874,3.548803156,1.734853983,Los Angeles Lakers,lal,0.39893918739999995,0.01734853983
Warriors,West,-0.065190802,0.608557529,—,28.91793906,2.261490398,0.968737637,Golden State Warriors,gs,0.2891793906,0.00968737637
Raptors,East,-0.435728413,-0.782108712,—,15.79652408,0.360653797,0.181143649,Toronto Raptors,tor,0.1579652408,0.0018114364899999998
Pacers,East,-0.563892291,-2.66358716,—,70.52446532,0.780092579,0.509205179,Indiana Pacers,ind,0.7052446532000001,0.00509205179
Bulls,East,-0.572808929,0.378284445,—,29.70690162,0.509312969,0.241143649,Chicago Bulls,chi,0.2970690162,0.00241143649
Kings,West,-0.640545346,0.386318674,—,68.1218578,3.448803156,1.395411039,Sacramento Kings,sac,0.681218578,0.013954110390000002
Rockets,West,-0.820930915,-5.777282769,—,25.06709537,0.351547603,0.314852057,Houston Rockets,hou,0.25067095370000003,0.00314852057
Hawks,East,-1.59527818,-0.844684118,—,16.04169343,0.535996125,0.350872888,Atlanta Hawks,atl,0.16041693429999998,0.00350872888
Jazz,West,-2.253703344,-2.716351749,—,11.94138172,0.241598388,0.112326586,Utah Jazz,uta,0.11941381720000001,0.00112326586
Nets,East,-2.835202626,-0.628471994,—,11.35877007,0.235500733,0.132622571,Brooklyn Nets,bkn,0.1135877007,0.0013262257099999999
Grizzlies,West,-4.044037682,-0.300327466,—,3.127113573,0.535151358,0.111174177,Memphis Grizzlies,mem,0.031271135729999996,0.00111174177
Wizards,East,-7.953778154,-4.501531208,—,0.194552273,0.086458378,<0.1,Washington Wizards,wsh,0.00194552273,0.001
Spurs,West,-9.131390962,-10.54334661,—,0.191688515,0.084904711,<0.1,San Antonio Spurs,sa,0.00191688515,0.001
Pistons,East,-10.00155276,-8.955600522,—,0.162234619,0.086458378,<0.1,Detroit Pistons,det,0.0016223461899999999,0.001
Hornets,East,-10.07085333,-7.762452686,—,0.957502361,0.086458378,<0.1,Charlotte Hornets,cha,0.00957502361,0.001
Blazers,West,-10.83926441,-7.357292346,—,0.191688515,0.084904711,<0.1,Portland Trail Blazers,por,0.00191688515,0.001
