Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,11.38458223,8.547427923,—,99.25529037,58.668631,38.40665724,Boston Celtics,bos,0.9925529036999999,0.38406657240000003
T-Wolves,West,7.044045411,4.620985843,—,98.9349475,14.94405587,5.665100384,Minnesota Timberwolves,min,0.989349475,0.05665100384
Pelicans,West,6.605648978,4.100317717,—,91.21029632,5.847080811,2.365398874,New Orleans Pelicans,no,0.9121029632,0.02365398874
Thunder,West,6.009691928,3.972682901,—,98.9349475,12.12492498,5.133153922,Oklahoma City Thunder,okc,0.989349475,0.05133153922
Suns,West,5.112218969,2.767260512,—,81.80650232,7.313102616,2.787967087,Phoenix Suns,phx,0.8180650232000001,0.02787967087
Nuggets,West,4.841664679,6.458382561,—,98.9349475,34.91351955,18.17717974,Denver Nuggets,den,0.989349475,0.1817717974
Mavericks,West,4.665166878,1.379800926,—,98.9349475,5.61246249,2.019892353,Dallas Mavericks,dal,0.989349475,0.02019892353
Clippers,West,3.861933265,1.981012058,—,98.9349475,12.78218226,5.444453561,LA Clippers,lac,0.989349475,0.054444535610000004
Cavaliers,East,3.610960704,2.781074133,—,98.80529037,6.138515836,2.442780252,Cleveland Cavaliers,cle,0.9880529037,0.02442780252
Knicks,East,3.510728819,3.13109181,—,99.25529037,7.161150326,2.838240613,New York Knicks,ny,0.9925529036999999,0.02838240613
Pacers,East,3.292292714,-0.179226674,—,95.50980973,1.609318741,0.468681747,Indiana Pacers,ind,0.9550980973000001,0.00468681747
Bucks,East,2.815519465,2.641277997,—,99.25529037,9.577031671,4.528942402,Milwaukee Bucks,mil,0.9925529036999999,0.04528942402
Warriors,West,2.264985734,2.161357086,—,38.30483364,1.824984996,0.784382112,Golden State Warriors,gs,0.38304833639999997,0.00784382112
Kings,West,1.809837873,0.682113052,—,63.18245467,1.215615622,0.409300055,Sacramento Kings,sac,0.6318245467,0.00409300055
Heat,East,1.684419724,3.241197316,—,93.50529037,6.893380391,3.077862024,Miami Heat,mia,0.9350529036999999,0.03077862024
Magic,East,1.486367047,0.057909146,—,95.86641957,1.257586452,0.407698054,Orlando Magic,orl,0.9586641957,0.00407698054
Lakers,West,1.026169447,2.094728852,100,30.82112661,3.422027933,1.343682721,Los Angeles Lakers,lal,0.3082112661,0.01343682721
Rockets,West,-0.650959332,-2.462717975,—,<0.1,<0.1,<0.1,Houston Rockets,hou,0.001,0.001
Bulls,East,-1.125562249,-0.67363696,—,18.67135189,0.194188392,0.05558896,Chicago Bulls,chi,0.18671351890000001,5.558896e-4
76ers,East,-1.625443035,3.040100126,—,82.87756173,8.305965396,3.537365441,Philadelphia 76ers,phi,0.8287756172999999,0.03537365441
Hawks,East,-3.016217294,-1.171232738,—,16.99835597,0.194188392,0.10558896,Atlanta Hawks,atl,0.16998355969999998,0.0010558896
Spurs,West,-3.606007466,-7.853999233,—,0,—,0,San Antonio Spurs,sa,0,0
Nets,East,-4.452091363,-3.566514131,—,0,—,0,Brooklyn Nets,bkn,0,0
Jazz,West,-4.594166589,-5.411244914,—,0,—,0,Utah Jazz,uta,0,0
Pistons,East,-6.971429598,-9.037727242,—,0,—,0,Detroit Pistons,det,0,0
Raptors,East,-7.815565502,-4.503784144,—,0,—,0,Toronto Raptors,tor,0,0
Grizzlies,West,-8.256320807,-4.811426119,—,0,—,0,Memphis Grizzlies,mem,0,0
Wizards,East,-8.430109554,-7.941888566,—,0,—,0,Washington Wizards,wsh,0,0
Blazers,West,-9.477003946,-9.906889165,—,0,—,0,Portland Trail Blazers,por,0,0
Hornets,East,-10.45457755,-9.483134481,—,0,—,0,Charlotte Hornets,cha,0,0
