Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,9.16288108,7.127454356,—,97.28293854,39.78159265,25.54251627
76ers,East,5.448602273,5.082208888,—,96.61486091,17.5555688,10.14336416
Nuggets,West,4.690699821,5.022460451,—,96.84127771,32.17029656,17.5507653
Bucks,East,4.251717147,2.454700611,36.36645263,96.62786045,19.37892201,9.623671571
Cavaliers,East,3.570160218,3.074019773,—,92.87157917,6.947784401,3.503671822
Heat,East,3.263341778,2.225767435,—,83.77526334,5.365209559,2.561345662
T-Wolves,West,2.993190378,1.046592566,—,94.83732427,8.507496356,3.18763666
Knicks,East,2.747664943,2.730511236,—,83.94410491,5.39952094,2.596251627
Warriors,West,2.72963916,1.266913769,—,75.49785942,8.487216554,3.112691324
Lakers,West,2.664993357,1.777086756,26.90387177,80.48896181,9.003328475,3.353355749
Thunder,West,2.518727897,0.211961801,—,84.97819228,5.521313105,1.696251627
Pelicans,West,2.512830982,1.380476095,23.41971554,68.40778036,5.90299796,1.98381833
Suns,West,2.264143361,0.931238047,—,86.97732427,14.01623725,6.503843531
Clippers,West,0.937547915,-0.304431633,—,51.19830537,3.928329933,1.603671822
Kings,West,0.935123052,0.645296449,—,67.07165622,5.097496356,1.695779094
Bulls,East,0.789181955,-0.34027491,—,27.35465593,0.629450285,0.3174115
Hawks,East,0.259936456,0.750703582,—,45.49754636,1.46976047,0.653894026
Mavericks,West,0.139887989,0.376638821,—,64.47145336,5.325412416,2.266153059
Raptors,East,0.094929288,-0.574895201,—,29.38945827,0.539450285,0.212837454
Grizzlies,West,-0.358595919,0.910395981,—,10.7888344,1.130097039,0.3942465
Magic,East,-0.539302372,-2.212731565,—,64.97868438,0.9019461,0.288719419
Nets,East,-0.946739226,1.144177988,—,41.01866038,0.989992226,0.313935133
Pacers,East,-2.376568359,-3.962167759,13.29806497,35.95925963,0.7819461,0.258719419
Rockets,West,-4.45981852,-7.161765132,—,14.44887955,0.599083789,0.3442465
Wizards,East,-5.446983499,-3.057013099,—,0.587631582,0.086285392,<0.1
Hornets,East,-6.306372732,-6.07851691,—,3.509864568,0.086285392,<0.1
Jazz,West,-6.499101551,-3.146826745,—,2.817775911,0.143728347,0.08314137
Pistons,East,-9.022904396,-8.175335651,—,0.587631582,0.086285392,<0.1
Blazers,West,-9.906760855,-6.189029378,—,0.587187537,0.083482932,<0.1
Spurs,West,-11.55326141,-10.3529129,—,0.587187537,0.083482932,<0.1
