Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,9.216044534,7.105139606,—,97.26551128,38.97639305,24.77071108
76ers,East,6.9862568,5.545584024,—,96.64766146,20.11784348,11.30431015
Nuggets,West,6.346055055,5.458023663,—,97.3672004,35.29903883,18.44314271
T-Wolves,West,4.336695751,1.862462928,—,95.8077823,11.39548595,4.434754847
Bucks,East,3.94834004,2.010620165,—,96.63060461,19.6446087,9.041544831
Heat,East,3.58035394,2.263724333,—,88.50052012,4.979776813,2.296495732
Clippers,West,3.242444314,0.448302072,—,88.15030085,7.786719586,3.819257084
Warriors,West,3.221044675,1.387127025,—,68.76810898,6.08106978,2.19972406
Thunder,West,3.170733548,1.157498042,—,91.06274035,7.484079748,2.23477005
Pelicans,West,3.041145441,1.125294629,—,70.41187136,5.405884659,1.511153149
Cavaliers,East,2.721095498,3.191900418,—,90.49510426,5.780260114,2.690007437
Knicks,East,2.588485275,2.949568815,—,87.06051224,5.033184542,2.450007437
Lakers,West,2.469746505,1.634784856,100,69.59850504,7.329737862,3.244754847
Suns,West,1.255349489,0.90224529,—,60.62157435,9.215809908,5.028926899
Kings,West,0.425478971,0.841918008,—,70.09087295,4.75106978,1.686495732
Bulls,East,0.36350377,0.906940632,—,32.95446134,0.737657363,0.399876938
Nets,East,-0.220857391,1.010497163,—,43.20525612,0.845077891,0.331640971
Hawks,East,-0.368092376,0.487136163,—,33.55171329,0.955180043,0.448349935
Magic,East,-0.467518132,-1.594789812,—,69.98683862,1.60517596,0.495349922
Mavericks,West,-0.524533032,-0.342031083,—,57.65814809,3.744079748,1.562155075
Raptors,East,-0.863532291,-0.681272948,—,18.03015761,0.385503989,0.189876938
Pacers,East,-1.601125702,-3.62114489,—,41.62126154,0.681757313,0.505436322
Rockets,West,-2.299769351,-6.365332002,—,20.30867888,0.446844963,0.312521695
Grizzlies,West,-2.759810259,-0.320070732,—,6.996633681,0.703231418,0.312521695
Jazz,West,-6.500696162,-3.263286353,—,2.522724863,0.185701803,0.08171725
Wizards,East,-7.054748438,-3.72760777,—,0.315103409,0.085860245,<0.1
Hornets,East,-7.701335308,-7.135675557,—,3.49857461,0.085860245,<0.1
Blazers,West,-10.00519627,-5.669965238,—,0.317428956,0.085622987,<0.1
Pistons,East,-10.5264691,-9.103911169,—,0.236719476,0.085860245,<0.1
Spurs,West,-11.1321823,-11.00117524,—,0.317428956,0.085622987,<0.1
