Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,13.94419284,9.450085113,—,100,99.99986,97.22127526
Thunder,West,7.841212733,5.926596317,—,100,—,—
T-Wolves,West,6.429817012,5.583973736,—,100,—,—
Nuggets,West,4.464576617,4.93493675,—,100,—,—
Mavericks,West,5.683297946,3.55465323,—,100,99.99986,2.778697649
76ers,East,-0.90112677,2.246878431,—,100,—,—
Pelicans,West,3.951743461,2.118742748,—,100,—,—
Lakers,West,1.695693894,2.079904108,100,100,—,—
Heat,East,1.614550085,1.996240142,—,100,—,—
Pacers,East,4.08816323,1.80367667,—,100,—,—
Bucks,East,1.266271604,1.655986827,—,100,—,—
Suns,West,4.695576719,1.579441741,—,100,—,—
Knicks,East,1.716283075,1.435301695,—,100,—,—
Warriors,West,2.704600506,1.406038688,—,—,—,—
Cavaliers,East,1.204677094,0.799663393,—,100,—,—
Magic,East,2.097018955,0.764150244,—,100,—,—
Kings,West,2.89440526,0.659150783,—,—,—,—
Clippers,West,0.826883486,0.567480936,—,100,—,—
Bulls,East,-0.727108218,-0.512878603,—,—,—,—
Rockets,West,0.073080178,-2.121710197,—,—,—,—
Hawks,East,-3.851963898,-2.538502017,—,—,—,—
Nets,East,-4.000436726,-3.833938821,—,—,—,—
Raptors,East,-9.272642219,-5.217986153,—,—,—,—
Grizzlies,West,-8.608661105,-5.784650983,—,—,—,—
Jazz,West,-6.251809636,-5.825972778,—,—,—,—
Spurs,West,-2.921878467,-7.627958168,—,—,—,—
Wizards,East,-8.362744504,-8.440902114,—,—,—,—
Pistons,East,-7.683848266,-9.585119256,—,—,—,—
Hornets,East,-10.92136922,-9.681096487,—,—,—,—
Blazers,West,-9.669095478,-10.63921782,—,—,—,—
