Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,12.42686075,8.283190357,—,98.98869968,53.02226474,34.04989913
Thunder,West,7.511572262,4.180955723,—,98.98802965,14.69037125,5.48398487
Pelicans,West,7.345000188,3.727493618,—,98.59802965,7.928793508,3.05454087
T-Wolves,West,6.327115071,4.183211848,—,98.98802965,12.27518563,4.929081739
Nuggets,West,5.198162652,5.986753834,—,98.98802965,34.40858281,18.89838395
Cavaliers,East,4.537414605,3.737678843,—,98.94869968,9.005023921,4.156562783
Knicks,East,4.074563959,3.613196114,—,98.95869968,9.184609248,3.54095798
Bucks,East,4.055334638,3.270116224,—,98.98869968,17.00771342,7.417023222
Suns,West,3.610648034,2.740127817,—,70.36544607,6.9918525,2.455187896
Clippers,West,3.391166665,1.877721001,—,98.56802965,12.75468154,6.493959652
Pacers,East,2.373713778,-0.890941503,—,92.82591379,1.060838045,0.310122344
Mavericks,West,2.046076847,0.69251341,—,92.24972158,4.445185625,1.589081739
Warriors,West,1.956643784,2.070717979,—,21.47364533,1.816252905,1.080428204
Magic,East,1.075831012,0.07524618,—,98.23869968,1.288460629,0.413774678
Rockets,West,0.535033447,-2.454156488,—,3.29483023,0.181524298,0.055765243
Kings,West,0.485326295,0.342625189,—,70.90973714,1.942963125,0.727033301
Lakers,West,0.280328332,1.976370148,100,47.57643223,2.564572371,1.233946451
Bulls,East,0.034675091,-0.186847831,—,21.36312968,0.234260145,0.095765243
Heat,East,-0.15343172,1.784545563,—,92.64869968,4.175606528,1.736562783
76ers,East,-1.211160304,2.885946379,—,83.95889651,4.81691957,2.2120973
Hawks,East,-2.133430435,-0.750211434,—,15.04981297,0.204260145,0.065765243
Jazz,West,-3.043485175,-4.825205651,—,—,—,—
Nets,East,-4.759301856,-3.103540312,—,<0.1,<0.1,<0.1
Spurs,West,-5.151470311,-9.152403322,—,—,—,—
Raptors,East,-6.164910285,-3.248556539,—,—,—,—
Grizzlies,West,-7.55220218,-4.236748093,—,—,—,—
Pistons,East,-7.786361733,-9.06920826,—,—,—,—
Wizards,East,-8.320336352,-7.265344406,—,—,—,—
Blazers,West,-8.929100132,-9.418123665,—,—,—,—
Hornets,East,-11.72118706,-9.012309042,—,—,—,—
