Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,11.48140655,8.568308745,—,100,59.12977595,37.42723202
Nuggets,West,4.841580517,6.535594246,—,100,34.81494175,19.49304121
T-Wolves,West,6.382067363,4.744156108,—,100,12.30353301,5.82248404
Thunder,West,7.131225364,4.641149846,—,100,16.94126616,6.598362638
Pelicans,West,6.358193754,3.712572005,—,54.20406905,4.28850712,1.751009627
Heat,East,1.656625107,3.409000795,—,61.35914699,3.541989666,1.618517649
76ers,East,-1.421982413,3.001654572,—,100,8.819201254,3.948362638
Suns,West,5.64961069,2.924808364,—,100,8.385669802,3.07248404
Knicks,East,4.060721039,2.82885967,—,100,7.85390082,2.845069834
Cavaliers,East,3.167728138,2.319272793,—,100,6.422100627,2.273307931
Lakers,West,1.606123947,2.303383941,100,100,5.160924208,1.989557409
Bucks,East,1.798173827,2.249644118,—,100,8.90285674,4.381477657
Warriors,West,2.199446408,1.836022995,—,—,—,—
Clippers,West,2.970721506,1.809222306,—,100,8.846848416,3.454510303
Kings,West,2.689770793,1.242032529,—,47.49426517,1.43640827,0.620516484
Mavericks,West,3.5727429,1.039623731,—,100,7.821848416,3.179510303
Pacers,East,3.229669117,0.254219861,—,100,3.083028426,0.774347714
Bulls,East,-0.341237835,0.18264563,—,40.40875834,0.74134367,0.286304303
Magic,East,1.479286547,-0.058050483,—,100,1.505749355,0.463802266
Hawks,East,-4.101120208,-1.969505978,—,—,—,—
Rockets,West,-0.389500165,-1.985073341,—,—,—,—
Nets,East,-3.876668755,-3.649585885,—,—,—,—
Raptors,East,-8.655720628,-4.757738274,—,—,—,—
Grizzlies,West,-7.829396316,-5.349428782,—,—,—,—
Jazz,West,-4.801335097,-5.48918615,—,—,—,—
Spurs,West,-2.588520417,-7.535168261,—,—,—,—
Wizards,East,-8.286034108,-7.92923488,—,—,—,—
Pistons,East,-7.336436851,-9.099304825,—,—,—,—
Hornets,East,-10.46068025,-9.154285869,—,—,—,—
Blazers,West,-10.01622055,-10.26919431,—,—,—,—
