Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,11.97002425,8.381019856,—,98.83110403,53.48994249,35.48047634,Boston Celtics,bos,0.9883110403,0.3548047634
Thunder,West,8.042024348,4.34368571,—,98.97219846,16.73353356,7.495485741,Oklahoma City Thunder,okc,0.9897219846,0.07495485741
Pelicans,West,6.768515101,3.629661589,—,98.22219846,6.61535049,2.835337668,New Orleans Pelicans,no,0.9822219846,0.02835337668
T-Wolves,West,6.127974333,4.259231153,—,98.97219846,13.29088535,4.947178588,Minnesota Timberwolves,min,0.9897219846,0.04947178588
Nuggets,West,4.83917535,6.134197285,—,98.97219846,32.60900711,17.2682858,Denver Nuggets,den,0.9897219846,0.17268285800000002
Suns,West,4.178714314,2.798371204,—,79.88059277,6.819815284,2.497178588,Phoenix Suns,phx,0.7988059277,0.02497178588
Cavaliers,East,4.086997936,3.322463974,—,98.83110403,8.567904504,3.770675337,Cleveland Cavaliers,cle,0.9883110403,0.03770675337
Bucks,East,4.04482756,3.227720374,—,98.83110403,15.27446632,6.633210131,Milwaukee Bucks,mil,0.9883110403,0.06633210131
Clippers,West,3.426306608,1.782538237,—,98.72219846,12.94953821,5.783210131,LA Clippers,lac,0.9872219846,0.057832101309999995
Knicks,East,3.090541503,3.262008952,—,98.63110403,7.667904504,3.23330503,New York Knicks,ny,0.9863110403,0.0323330503
Mavericks,West,2.8491096,1.089092083,—,94.05511531,4.774531208,1.870675337,Dallas Mavericks,dal,0.9405511531,0.01870675337
Pacers,East,2.729951973,-0.584720619,—,93.00582266,1.508485462,0.546547819,Indiana Pacers,ind,0.9300582266,0.00546547819
Warriors,West,2.324551532,2.168380173,—,25.35339118,1.91535049,0.885337668,Golden State Warriors,gs,0.2535339118,0.00885337668
Magic,East,1.804378056,0.227792123,—,97.53110403,1.583492659,0.317060901,Orlando Magic,orl,0.9753110402999999,0.00317060901
Heat,East,1.357595741,2.817928698,—,93.83110403,5.554355713,2.105760941,Miami Heat,mia,0.9383110403,0.02105760941
Kings,West,0.660837485,0.311853389,—,60.4516311,1.445450355,0.446547819,Sacramento Kings,sac,0.604516311,0.00446547819
Rockets,West,0.139277881,-2.389837661,—,1.610239378,0.171784734,0.055835268,Houston Rockets,hou,0.016102393779999998,5.5835268e-4
Lakers,West,0.136792251,2.048473029,100,44.78799879,2.674718725,1.105760941,Los Angeles Lakers,lal,0.44787998790000005,0.01105760941
Bulls,East,0.087660161,-0.473983244,—,19.8634177,0.267750033,0.105835268,Chicago Bulls,chi,0.198634177,0.00105835268
Hawks,East,-1.964798995,-0.941448095,—,16.96686207,0.217750033,0.055835268,Atlanta Hawks,atl,0.16966862070000002,5.5835268e-4
76ers,East,-2.339438165,2.943422554,—,83.67722457,5.867904504,2.560383941,Philadelphia 76ers,phi,0.8367722457000001,0.02560383941
Jazz,West,-3.444493594,-4.997284971,—,0,—,0,Utah Jazz,uta,0,0
Spurs,West,-4.710015119,-8.730874135,—,0,—,0,San Antonio Spurs,sa,0,0
Nets,East,-4.739915539,-3.1794702,—,<0.1,<0.1,<0.1,Brooklyn Nets,bkn,0.001,0.001
Raptors,East,-6.610694885,-3.501492028,—,0,—,0,Toronto Raptors,tor,0,0
Pistons,East,-6.919190718,-8.91344819,—,0,—,0,Detroit Pistons,det,0,0
Grizzlies,West,-7.810404837,-4.491321493,—,0,—,0,Memphis Grizzlies,mem,0,0
Wizards,East,-8.815557567,-7.661024677,—,0,—,0,Washington Wizards,wsh,0,0
Blazers,West,-9.654785666,-10.01285253,—,0,—,0,Portland Trail Blazers,por,0,0
Hornets,East,-10.88805831,-9.500322798,—,0,—,0,Charlotte Hornets,cha,0,0
