Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,9.680150903,7.249967228,—,97.13448124,42.45430709,27.55381374
Thunder,West,8.259803216,3.28325308,—,98.67189466,13.11733348,5.262195754
Clippers,West,6.912206224,2.683671865,—,98.67189466,20.30444488,8.746587261
T-Wolves,West,6.639859623,2.923095448,—,98.67189466,12.26733348,4.832195754
Cavaliers,East,5.043680934,4.516441439,—,97.03040984,13.4794691,6.812195754
Pelicans,West,4.912307198,1.818490967,—,89.02246723,5.230666732,1.884598103
Knicks,East,4.533276084,3.786081547,—,96.74234172,10.4394691,4.981186856
76ers,East,3.916979205,4.279761767,—,96.62670385,8.889734548,4.467816531
Nuggets,West,3.76528512,5.709212894,—,98.55475488,30.98488937,17.10433546
Bucks,East,3.141712344,2.326138476,—,96.76670385,17.85823032,8.467685138
Suns,West,1.763898525,1.624983946,—,81.26877519,6.897333484,3.193300637
Magic,East,1.715979893,-0.299339767,—,86.96340506,1.004546765,0.37446519
Rockets,West,1.101664062,-5.232587604,—,14.88665781,0.178069162,0.085633627
Warriors,West,0.855364343,1.247878923,—,27.06119619,1.702927567,0.517488519
Pacers,East,0.578691628,-2.520686437,—,82.37549155,1.438079146,0.456298127
Mavericks,West,-0.185727628,-0.988330408,—,60.8435085,2.898666742,1.117816531
Kings,West,-0.309275034,0.52617883,—,80.77791634,3.413555624,1.134433546
Lakers,West,-0.572543742,1.559116155,100,44.84312773,2.679816141,1.154433546
Heat,East,-1.10723223,0.602531293,—,77.50925647,2.909734548,1.227816531
Nets,East,-1.40211846,-0.915210726,—,13.99677954,0.287557777,0.089960251
Bulls,East,-1.642857289,0.63225842,—,23.15433126,0.467884035,0.195633627
Jazz,West,-2.142164792,-2.834874073,—,6.243992645,0.177473086,0.085633627
Raptors,East,-2.51743666,-1.027024208,—,7.981085604,0.181720709,0.069960251
Hawks,East,-2.843752502,-0.903122246,—,20.77308549,0.589240593,0.18446519
Grizzlies,West,-5.732208449,-1.708638338,—,0.481900043,0.147473086,<0.1
Blazers,West,-7.97534532,-7.044806929,—,<0.1,<0.1,<0.1
Spurs,West,-8.062448455,-9.834870814,—,<0.1,<0.1,<0.1
Wizards,East,-8.465663015,-5.36708618,—,<0.1,<0.1,<0.1
Pistons,East,-9.226937436,-9.078966064,—,<0.1,<0.1,<0.1
Hornets,East,-10.83052528,-8.480892959,—,2.945905667,<0.1,<0.1
