Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,12.19059644,8.197712795,—,98.94981652,52.2052281,33.63172753,Boston Celtics,bos,0.9894981652,0.3363172753
Thunder,West,7.888708102,4.267394586,—,98.65795046,15.56492703,6.331876405,Oklahoma City Thunder,okc,0.9865795046,0.06331876405
Pelicans,West,7.329882971,3.256202845,—,97.54388254,6.890683742,2.57299285,New Orleans Pelicans,no,0.9754388253999999,0.0257299285
T-Wolves,West,6.68043717,3.861178604,—,98.65795046,13.20926179,4.8859857,Minnesota Timberwolves,min,0.9865795046,0.048859857
Cavaliers,East,5.794055308,4.375729112,—,98.94981652,11.28227767,4.858820225,Cleveland Cavaliers,cle,0.9894981652,0.04858820225
Clippers,West,4.658311703,2.122918317,—,98.57795046,14.75417888,7.438850476,LA Clippers,lac,0.9857795046,0.07438850476
Bucks,East,4.392129359,3.083233923,—,98.94981652,14.56725354,7.274691012,Milwaukee Bucks,mil,0.9894981652,0.07274691012
Nuggets,West,4.177767227,5.763227909,—,98.65795046,33.0687519,17.20919258,Denver Nuggets,den,0.9865795046,0.1720919258
Knicks,East,2.577090958,3.119855188,—,98.51981652,8.212277674,3.132500803,New York Knicks,ny,0.9851981652,0.031325008030000004
Pacers,East,2.112490938,-1.673695409,—,89.71341014,1.812548813,0.380723373,Indiana Pacers,ind,0.8971341013999999,0.00380723373
Suns,West,1.985228099,2.361932057,—,72.18933288,5.919261795,2.267501124,Phoenix Suns,phx,0.7218933287999999,0.022675011239999997
Mavericks,West,1.745972037,-0.288883483,—,83.06682302,3.391367484,1.246960219,Dallas Mavericks,dal,0.8306682302,0.01246960219
Warriors,West,1.290674751,1.777637377,—,40.42007088,2.809212163,1.380938202,Golden State Warriors,gs,0.4042007088,0.01380938202
Magic,East,0.533899907,-0.158599746,—,97.56981652,1.27855362,0.354386868,Orlando Magic,orl,0.9756981652000001,0.0035438686800000002
Heat,East,0.206492577,2.532498273,—,93.04981652,5.215594372,2.3859857,Miami Heat,mia,0.9304981652,0.023859856999999998
Bulls,East,0.188347865,0.011846178,—,28.13188845,0.419601309,0.096508027,Chicago Bulls,chi,0.28131888450000003,9.6508027e-4
Kings,West,0.161494656,0.702046356,—,76.35933288,2.150546993,0.89299285,Sacramento Kings,sac,0.7635933288,0.0089299285
Rockets,West,-0.308527015,-3.946821965,—,2.017671479,0.120541892,<0.1,Houston Rockets,hou,0.02017671479,0.001
Lakers,West,-0.347717556,1.731346296,100,33.84104553,2.121231757,1.325061661,Los Angeles Lakers,lal,0.3384104553,0.013250616609999998
76ers,East,-0.486015909,2.949387115,—,79.19510576,4.594765984,2.190938202,Philadelphia 76ers,phi,0.7919510576000001,0.02190938202
Jazz,West,-2.955453165,-3.988736553,—,<0.1,<0.1,<0.1,Utah Jazz,uta,0.001,0.001
Hawks,East,-3.236557624,-0.856573135,—,15.89658073,0.263122313,0.056508027,Atlanta Hawks,atl,0.1589658073,5.6508027e-4
Nets,East,-3.631127708,-2.975578538,—,1.064076662,0.148741978,<0.1,Brooklyn Nets,bkn,0.010640766619999999,0.001
Raptors,East,-4.796413288,-2.108677792,—,<0.1,<0.1,<0.1,Toronto Raptors,tor,0.001,0.001
Spurs,West,-5.569989748,-9.339260083,—,0,—,0,San Antonio Spurs,sa,0,0
Grizzlies,West,-6.926208248,-3.911651522,—,<0.1,<0.1,<0.1,Memphis Grizzlies,mem,0.001,0.001
Pistons,East,-7.1291706,-8.625759763,—,0,—,0,Detroit Pistons,det,0,0
Blazers,West,-8.326692947,-8.750200729,—,0,—,0,Portland Trail Blazers,por,0,0
Wizards,East,-9.270404853,-7.255497743,—,0,—,0,Washington Wizards,wsh,0,0
Hornets,East,-10.62634477,-8.658247486,—,<0.1,<0.1,<0.1,Charlotte Hornets,cha,0.001,0.001
