Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,11.79090441,8.085624187,—,98.43821144,51.76464187,32.92172753
Thunder,West,7.928447634,4.306800347,—,98.26346389,15.09085263,6.411876405
Pelicans,West,7.373087748,3.206423765,—,96.8428215,6.583052303,2.47299285
T-Wolves,West,6.724867493,3.789427524,—,98.26346389,12.22615215,4.6359857
Cavaliers,East,6.051550855,4.328497301,—,98.43821144,12.45235724,5.388820225
Clippers,West,5.060818965,2.277210226,—,98.24346389,15.23412466,7.778850476
Bucks,East,4.333470498,3.046887246,—,98.43821144,15.04089309,7.354691012
Nuggets,West,4.225851764,5.868086819,—,98.26346389,34.15251987,18.07919258
Knicks,East,2.597212807,3.122049318,—,98.05821144,8.042357238,2.832500803
Pacers,East,2.123007292,-1.673085224,—,90.44834819,1.646325033,0.420723373
Suns,West,2.036114051,2.470015386,—,76.56715778,6.476152154,2.427501124
Mavericks,West,1.615132569,-0.222754491,—,76.72077883,3.125426316,1.226960219
Warriors,West,1.307240607,1.73552769,—,41.64420071,2.808076077,1.310938202
Magic,East,0.637723297,-0.16603232,—,97.22821144,1.319601495,0.414386868
Bulls,East,0.20426526,0.016574499,—,29.02406804,0.326333715,0.066508027
Kings,West,0.05692597,0.711157055,—,79.48832377,2.269412466,0.93299285
Heat,East,-0.112304831,2.362270193,—,90.70821144,4.852650066,1.9359857
Rockets,West,-0.293311448,-3.942282863,—,2.171204484,0.110735738,<0.1
Lakers,West,-0.335900354,1.750299652,100,33.53161877,1.923460991,1.145061661
76ers,East,-0.478727452,2.945425911,—,83.72847526,4.10619831,2.100938202
Jazz,West,-2.953373284,-3.98324741,—,<0.1,<0.1,<0.1
Nets,East,-3.421303347,-2.898806325,—,1.919769042,0.149105674,<0.1
Hawks,East,-3.875990447,-0.984785165,—,13.52003205,0.299501559,0.056508027
Raptors,East,-4.549922103,-2.001023216,—,0.050009688,<0.1,<0.1
Spurs,West,-5.603209983,-9.401732954,—,—,—,—
Grizzlies,West,-6.751457197,-3.894835844,—,<0.1,<0.1,<0.1
Pistons,East,-7.222203072,-8.602827308,—,—,—,—
Blazers,West,-8.341679468,-8.749901248,—,—,—,—
Wizards,East,-8.960446768,-7.153563683,—,—,—,—
Hornets,East,-10.57719233,-8.693088875,—,<0.1,<0.1,<0.1
