Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,9.468457366,7.249101317,—,97.8788044,42.29047288,26.23658985
76ers,East,6.47820489,5.085032661,—,97.62178061,17.50439446,9.604847569
T-Wolves,West,5.981703433,2.326315523,—,97.63414313,12.44885689,4.82604629
Nuggets,West,5.867923765,5.805538872,—,98.26505894,35.82162484,19.35711892
Pelicans,West,4.765575874,1.248071016,—,80.0164003,6.049510097,2.15927487
Thunder,West,4.642349798,2.079745415,—,96.66810192,11.304672,4.142264126
Clippers,West,3.410770748,0.780323314,—,93.32937784,9.932263389,4.094847569
Knicks,East,2.869557643,3.338240561,—,92.09381674,6.139067999,2.939837637
Cavaliers,East,2.719614633,3.348568545,—,88.85454647,6.121098615,2.956606859
Bucks,East,2.66601964,2.366005781,—,97.16178061,17.98285466,8.680181855
Warriors,West,2.433459122,1.20595414,—,53.8200114,3.989985602,1.31927487
Heat,East,1.977355641,2.358612866,—,90.59679854,5.585535249,2.215486984
Lakers,West,1.125985755,1.409370555,100,40.2541243,3.299985602,1.75576728
Suns,West,1.123345305,0.852448395,—,60.15536682,7.942263389,3.739418199
Magic,East,0.513243376,-1.405370706,—,77.55864881,1.181932627,0.428643746
Raptors,East,0.378661154,-0.806081295,—,20.65614596,0.511428504,0.211257338
Mavericks,West,0.090379408,-0.277380059,—,65.61436554,3.813314135,1.520697527
Bulls,East,0.026186056,0.445516083,—,29.1224113,0.535917365,0.281257338
Kings,West,0.022120472,0.558174424,—,72.20978703,3.954428446,1.506132063
Rockets,West,-0.035982655,-5.781143947,—,32.62353015,0.437818931,0.315061209
Hawks,East,-0.679961336,-0.357050073,—,23.01693701,0.905867214,0.381099326
Pacers,East,-0.85505132,-2.484717705,—,62.74864881,0.741951605,0.539543437
Nets,East,-1.518526818,-0.080479538,—,18.72047792,0.23930778,0.13271067
Grizzlies,West,-4.004436542,-0.5908435,—,6.259080256,0.691798558,0.408643746
Jazz,West,-4.936815265,-3.370178919,—,2.667201368,0.145016193,<0.1
Hornets,East,-8.493788479,-7.380396734,—,3.538102825,0.086723681,<0.1
Wizards,East,-8.849394828,-4.408790926,—,0.239394022,0.086723681,<0.1
Pistons,East,-9.721522801,-8.797258503,—,0.19170597,0.086723681,<0.1
Spurs,West,-10.35328238,-11.29567559,—,0.241725502,0.084230962,<0.1
Blazers,West,-11.47522873,-6.498015781,—,0.241725502,0.084230962,<0.1
