Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,9.820874421,7.693663015,—,97.85512546,47.75723678,31.84709654
Thunder,West,9.582286302,4.022843881,—,98.24179127,16.01852666,6.149612872
T-Wolves,West,6.767742576,3.76013779,—,98.24179127,13.77289227,5.395796498
Pelicans,West,6.71892361,2.488965993,—,90.18998539,5.931943578,2.205548374
Cavaliers,East,6.109838926,4.566052,—,97.85512546,13.52889195,6.131096748
Bucks,East,5.327587313,2.979793447,—,97.85512546,15.32063425,7.048838617
Clippers,West,5.282360954,2.163036079,—,98.20179127,16.88131665,8.20845149
Suns,West,2.665508074,2.053464048,—,78.29998539,6.815830734,2.907405734
Nuggets,West,2.113252179,5.803638928,—,98.16179127,29.9374922,15.63898249
Lakers,West,2.043149995,1.724599836,100,45.04809133,2.724731307,1.178312956
Knicks,East,2.012852461,2.750774102,—,96.86512546,8.481608173,3.329612872
Heat,East,1.301853196,1.805492832,—,94.83704978,5.046748111,1.720946719
76ers,East,1.110330929,3.529596874,—,94.05512546,6.314445977,3.286797062
Kings,West,1.031394498,0.763172256,—,74.33135069,2.552131665,0.902586499
Magic,East,0.971704013,-0.642100889,—,91.44418909,0.950150766,0.353239456
Mavericks,West,0.762160655,-0.350785884,—,71.46503784,3.032915367,1.486797062
Pacers,East,0.716542108,-2.191657706,—,80.84962153,1.564015276,0.433373356
Warriors,West,0.446836148,1.794748821,—,42.87385929,2.125241181,1.180946719
Bulls,East,-0.261991907,0.466154338,—,25.94198415,0.434997381,0.185031994
Rockets,West,-0.824362821,-5.13076485,—,2.225453882,0.120620145,0.055593487
Jazz,West,-2.49710334,-3.62081062,—,2.719042154,0.086332289,0.085031994
Raptors,East,-3.068867568,-1.037816928,—,1.636921424,0.086256434,<0.1
Hawks,East,-3.241875563,-0.61211647,—,16.10635409,0.366485628,0.183239456
Nets,East,-3.561586126,-2.426792887,—,4.698223931,0.148503346,<0.1
Grizzlies,West,-6.075467852,-2.515034564,—,<0.1,<0.1,<0.1
Spurs,West,-7.96981116,-10.2010575,—,<0.1,<0.1,<0.1
Pistons,East,-8.267215326,-8.772275743,—,<0.1,<0.1,<0.1
Wizards,East,-9.012114781,-6.124907775,—,<0.1,<0.1,<0.1
Blazers,West,-9.826828243,-8.623167366,—,<0.1,<0.1,<0.1
Hornets,East,-10.63611021,-8.298815365,—,<0.1,<0.1,<0.1
