Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,11.33657428,8.057657559,—,98.75397152,51.25227209,32.89810407
Thunder,West,7.502795411,4.278677339,—,98.23727726,15.02077892,6.264896651
Pelicans,West,7.162371113,2.996258335,—,95.43542256,6.38505589,2.130877773
T-Wolves,West,6.488900559,3.748056981,—,98.23727726,11.69690149,4.544942584
Cavaliers,East,6.1535156,4.430972254,—,98.75397152,12.34073543,5.574942584
Clippers,West,4.600080562,2.120414419,—,98.15727726,15.38800562,7.56737431
Nuggets,West,4.40115783,5.904685736,—,98.23727726,34.13264832,18.24672861
Bucks,East,4.32801925,2.772660391,—,98.74397152,14.47097375,7.187241627
Suns,West,2.382176421,2.500982855,—,76.38088558,6.88566208,2.40191732
Knicks,East,2.329612483,3.153170041,—,98.13397152,8.824808976,3.171755546
Pacers,East,1.947239148,-1.779437672,—,89.42367502,1.654627805,0.478791416
Mavericks,West,1.434855573,-0.285116181,—,77.72982953,3.190389459,1.163187379
Warriors,West,0.915939882,1.668226314,—,34.63276319,1.998760594,1.243672861
Magic,East,0.714946239,-0.230595338,—,97.13397152,1.281542602,0.395510095
76ers,East,0.247735717,3.174141362,—,81.96882055,5.301478409,2.297448325
Kings,West,0.167037642,0.714278766,—,80.30773909,2.454350578,0.900877773
Bulls,East,-0.022191965,0.083527716,—,31.4703964,0.397654068,0.146146503
Lakers,West,-0.23478705,1.790447728,100,41.36343722,2.736525867,1.3731035
Heat,East,-0.344785327,1.659151694,—,89.48397152,4.11925561,1.841755546
Rockets,West,-0.882458419,-4.270833358,—,1.270775195,0.110886498,<0.1
Jazz,West,-2.673781481,-3.71845533,—,<0.1,<0.1,<0.1
Nets,East,-3.207457111,-2.746753713,—,2.742709073,0.148962508,<0.1
Hawks,East,-3.670025156,-0.856405079,—,13.34053084,0.207654068,0.086146503
Raptors,East,-4.284907034,-1.79851751,—,0.050009751,<0.1,<0.1
Spurs,West,-5.605380963,-9.322857439,—,—,<0.1,<0.1
Grizzlies,West,-6.704022289,-3.766892579,—,<0.1,<0.1,<0.1
Pistons,East,-7.486261453,-8.521925046,—,<0.1,<0.1,<0.1
Blazers,West,-7.963586471,-8.655500938,—,<0.1,<0.1,<0.1
Wizards,East,-8.305478965,-6.685428143,—,—,<0.1,<0.1
Hornets,East,-10.41803809,-8.590376208,—,<0.1,<0.1,<0.1
