Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,9.614026719,7.289281531,—,97.49822461,40.37887343,26.5078337
Thunder,West,7.889957641,3.124250303,—,98.13459157,13.40644488,5.183655908
T-Wolves,West,7.165116212,2.824247617,—,98.14459157,12.81415251,5.011743061
Clippers,West,6.218477928,2.269189021,—,98.14459157,15.71149973,6.94413977
76ers,East,5.262618446,4.721424882,—,97.42822461,15.97619075,8.602759846
Knicks,East,5.077040193,3.819279132,—,96.93699447,9.973095377,4.323517662
Nuggets,West,4.17754587,5.744231343,—,98.14459157,33.85158887,17.26613299
Pelicans,West,4.165634576,1.627073699,—,87.8937883,5.096565856,1.715355258
Cavaliers,East,4.038099776,4.178071178,—,97.31643886,9.093011995,4.333329806
Bucks,East,3.590206427,2.223214508,—,97.38822461,16.08976967,8.095519693
Suns,West,2.228203846,1.33967078,—,86.44077066,7.798056105,3.899470627
Rockets,West,1.111367036,-5.465805051,—,21.66566429,0.259030104,0.194659328
Pacers,East,0.841761646,-2.651272814,—,87.00779728,1.828409596,0.703329806
Magic,East,0.83837368,-0.606276821,—,79.77018579,0.975351627,0.413535253
Warriors,West,0.127648846,0.925484409,—,26.60022019,1.76612711,0.843329806
Kings,West,-0.279966759,0.569223928,—,79.95932636,3.221062993,1.233896131
Heat,East,-0.914519037,0.638417533,—,78.06389895,4.291686658,1.363517662
Bulls,East,-0.948871248,0.731033959,—,29.81923865,0.506220099,0.240427876
Mavericks,West,-1.07992434,-0.890412749,—,57.30801677,3.074967579,1.005188794
Raptors,East,-1.415810989,-0.603747727,—,10.17756827,0.228139567,0.078341295
Lakers,West,-1.442063262,1.313164188,100,34.30184798,2.586565856,1.494939295
Nets,East,-1.675113537,-0.922039594,—,11.9757063,0.196514329,0.068341295
Jazz,West,-2.70138185,-2.93882555,—,8.94032368,0.255246014,0.112426729
Hawks,East,-3.25111354,-1.111647509,—,13.64290226,0.462710832,0.323535253
Grizzlies,West,-5.296418447,-0.800721359,—,4.321656206,0.158675082,<0.1
Wizards,East,-7.773899068,-4.95030298,—,<0.1,<0.1,<0.1
Spurs,West,-8.075246374,-9.813439598,—,<0.1,<0.1,<0.1
Blazers,West,-8.88767294,-7.080193105,—,<0.1,<0.1,<0.1
Pistons,East,-8.975933232,-8.852062905,—,<0.1,<0.1,<0.1
Hornets,East,-10.88804126,-8.241454414,—,2.974576316,<0.1,<0.1
