Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,8.917952764,7.346980231,28.61607666,97.47275054,40.76775053,26.86894823,Boston Celtics,bos,0.9747275054000001,0.2686894823
76ers,East,6.43603152,5.04803098,—,96.71033911,17.2260579,9.449378544,Philadelphia 76ers,phi,0.9671033911000001,0.09449378544
Nuggets,West,5.07322091,5.192418176,—,97.22161972,34.18863703,17.29186235,Denver Nuggets,den,0.9722161972000001,0.17291862349999998
Heat,East,5.069656033,2.653340977,—,85.75470953,5.800922683,2.889751417,Miami Heat,mia,0.8575470953,0.02889751417
Cavaliers,East,4.487425082,3.162612217,—,92.22475958,7.201291756,4.00037247,Cleveland Cavaliers,cle,0.9222475957999999,0.0400037247
Knicks,East,3.933740572,2.971802062,7.524550795,87.45515913,5.540922683,2.614894823,New York Knicks,ny,0.8745515912999999,0.026148948230000003
Suns,West,3.618838651,1.256545838,11.82170205,93.70302734,16.28043118,6.795340893,Phoenix Suns,phx,0.9370302734,0.06795340893
Bucks,East,3.523307431,1.952908337,15.95820318,96.06580545,17.87206187,9.011862351,Milwaukee Bucks,mil,0.9606580545,0.09011862351
Warriors,West,2.967745132,1.385955053,—,77.55760408,8.529870332,3.650558705,Golden State Warriors,gs,0.7755760408000001,0.036505587049999996
Lakers,West,2.574604692,1.508613464,12.28721759,78.79447997,8.255785317,3.160457123,Los Angeles Lakers,lal,0.7879447997,0.03160457123
T-Wolves,West,2.360185477,0.734650134,—,91.55345775,7.517402749,2.501614732,Minnesota Timberwolves,min,0.9155345775000001,0.02501614732
Thunder,West,2.135318572,-0.169679628,—,84.17418945,4.656181924,1.262679584,Oklahoma City Thunder,okc,0.8417418945,0.01262679584
Pelicans,West,1.428552741,0.943792202,7.048608794,59.82013267,4.338701374,1.512679584,New Orleans Pelicans,no,0.5982013267,0.01512679584
Kings,West,1.18386791,0.619576009,12.50846005,75.56811197,5.247727405,1.804055586,Sacramento Kings,sac,0.7556811197000001,0.01804055586
Clippers,West,0.612171559,-0.347172802,—,46.84906422,3.897402749,1.833602268,LA Clippers,lac,0.46849064220000003,0.018336022679999998
Hawks,East,0.506232276,0.595811996,—,56.82951867,1.515461341,0.703229757,Atlanta Hawks,atl,0.5682951867,0.00703229757
Raptors,East,0.377272055,-0.522498653,—,35.75860182,0.688012399,0.272572849,Toronto Raptors,tor,0.3575860182,0.00272572849
Magic,East,-0.458628891,-2.150018296,—,63.07063372,1.004497575,0.298323334,Orlando Magic,orl,0.6307063371999999,0.00298323334
Mavericks,West,-0.546560111,0.241371515,—,65.73848939,5.33363654,2.280457123,Dallas Mavericks,dal,0.6573848939,0.02280457123
Bulls,East,-0.671167422,-0.72267778,—,13.48043834,0.398012399,0.197109273,Chicago Bulls,chi,0.1348043834,0.00197109273
Nets,East,-0.970407561,1.162976269,—,39.31985304,0.958012399,0.363730086,Brooklyn Nets,bkn,0.39319853039999997,0.00363730086
Grizzlies,West,-1.139003261,0.36999438,—,8.097517944,0.903796833,0.343719477,Memphis Grizzlies,mem,0.08097517944,0.00343719477
Pacers,East,-3.269660921,-4.254568179,4.225460955,30.86705406,0.769096006,0.258323334,Indiana Pacers,ind,0.3086705406,0.0025832333400000003
Jazz,West,-5.251528881,-2.408543996,—,3.822510767,0.121149967,0.083014085,Utah Jazz,uta,0.03822510767,8.3014085e-4
Rockets,West,-5.331460935,-7.172529418,—,15.53019999,0.559521559,0.343719477,Houston Rockets,hou,0.1553019999,0.00343719477
Wizards,East,-5.592844202,-2.910716902,—,0.793430091,0.085966819,<0.1,Washington Wizards,wsh,0.007934300909999999,0.001
Hornets,East,-6.879448828,-5.944583386,—,3.413516824,0.085966819,<0.1,Charlotte Hornets,cha,0.03413516824,0.001
Pistons,East,-8.605714062,-7.943824233,—,0.783430091,0.085966819,<0.1,Detroit Pistons,det,0.007834300910000001,0.001
Blazers,West,-10.27906562,-6.984981817,—,0.784797376,0.084877522,<0.1,Portland Trail Blazers,por,0.00784797376,0.001
Spurs,West,-12.18294321,-9.749602881,—,0.784797376,0.084877522,<0.1,San Antonio Spurs,sa,0.00784797376,0.001
