Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,9.032294225,7.08734863,—,97.16227179,39.19280439,25.4892164,Boston Celtics,bos,0.9716227179000001,0.254892164
Thunder,West,7.317998443,2.967053096,—,97.99401224,13.40582384,5.241843279,Oklahoma City Thunder,okc,0.9799401224000001,0.052418432790000004
76ers,East,6.387529567,5.351111963,—,97.11534415,19.7925881,10.65307213,Philadelphia 76ers,phi,0.9711534414999999,0.1065307213
Nuggets,West,6.240502932,6.086602069,—,97.99401224,36.40087801,18.50827653,Denver Nuggets,den,0.9799401224000001,0.1850827653
T-Wolves,West,5.915220493,2.53346208,—,97.93625701,10.88424145,4.720887662,Minnesota Timberwolves,min,0.9793625701,0.04720887662
Clippers,West,5.049079719,1.608605119,—,97.94625701,13.11539072,5.581775325,LA Clippers,lac,0.9794625700999999,0.05581775325
Pelicans,West,4.730878492,2.085910094,—,88.96489951,6.447120727,2.322487561,New Orleans Pelicans,no,0.8896489951,0.02322487561
Cavaliers,East,3.893790416,3.929960339,—,96.73209987,7.901423499,3.649292878,Cleveland Cavaliers,cle,0.9673209987,0.036492928779999996
Bucks,East,3.159548173,2.327337421,—,96.94733862,16.94031593,8.60428717,Milwaukee Bucks,mil,0.9694733862,0.0860428717
Knicks,East,2.938401279,3.490308638,—,95.73247144,6.837134066,2.893648037,New York Knicks,ny,0.9573247144,0.028936480370000003
Heat,East,2.165776767,1.20726021,—,89.41148832,4.911417582,1.563910445,Miami Heat,mia,0.8941148832,0.01563910445
Suns,West,1.700210025,1.33283456,—,84.29251173,8.018988605,3.569776113,Phoenix Suns,phx,0.8429251173,0.03569776113
Warriors,West,0.419483792,0.773501326,—,35.04812134,2.184450454,0.859292878,Golden State Warriors,gs,0.3504812134,0.00859292878
Pacers,East,0.150625882,-2.762743621,—,77.90970744,1.682036107,0.719292878,Indiana Pacers,ind,0.7790970744000001,0.00719292878
Magic,East,-0.056177691,-1.192033921,—,76.3007367,1.086018053,0.396311951,Orlando Magic,orl,0.763007367,0.00396311951
Lakers,West,-0.188194823,1.569677596,100,40.07366435,3.103924502,1.646673083,Los Angeles Lakers,lal,0.4007366435,0.01646673083
Rockets,West,-0.205237069,-5.771590412,—,18.87906067,0.287035858,0.196383249,Houston Rockets,hou,0.1887906067,0.00196383249
Bulls,East,-0.433038587,0.607044198,—,34.01460325,0.737523618,0.311937202,Chicago Bulls,chi,0.34014603250000003,0.0031193720200000004
Kings,West,-0.752423051,0.316315602,—,65.97566119,2.723696581,1.161635438,Sacramento Kings,sac,0.6597566119,0.01161635438
Mavericks,West,-0.80491523,-0.803033378,—,60.63099154,3.079553796,1.241024044,Dallas Mavericks,dal,0.6063099154,0.01241024044
Raptors,East,-1.13016419,-0.640886945,—,10.8324523,0.228125589,0.088946532,Toronto Raptors,tor,0.108324523,8.894653199999999e-4
Nets,East,-2.012795184,-0.666691762,—,12.38858139,0.250319548,0.108946532,Brooklyn Nets,bkn,0.1238858139,0.00108946532
Jazz,West,-2.826537192,-2.912552888,—,9.987690807,0.199935109,0.103333829,Utah Jazz,uta,0.09987690806999999,0.00103333829
Hawks,East,-3.365349819,-1.230004167,—,12.49345324,0.440267436,0.326311951,Atlanta Hawks,atl,0.12493453239999999,0.00326311951
Grizzlies,West,-5.092349346,-0.424639754,—,4.276841078,0.148943005,<0.1,Memphis Grizzlies,mem,0.04276841078,0.001
Wizards,East,-7.91056024,-4.872637447,—,<0.1,<0.1,<0.1,Washington Wizards,wsh,0.001,0.001
Spurs,West,-8.1624812940000009,-10.2088087,—,<0.1,<0.1,<0.1,San Antonio Spurs,sa,0.001,0.001
Blazers,West,-9.563579001,-7.306658994,—,<0.1,<0.1,<0.1,Portland Trail Blazers,por,0.001,0.001
Hornets,East,-9.64847082,-7.686900929,—,2.959432555,<0.1,<0.1,Charlotte Hornets,cha,0.029594325549999998,0.001
Pistons,East,-9.778175236,-8.840159167,—,<0.1,<0.1,<0.1,Detroit Pistons,det,0.001,0.001
