Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,9.416181302,7.757319115,—,98.60877066,47.88129406,31.61754043,Boston Celtics,bos,0.9860877066,0.31617540429999996
Thunder,West,9.335495509,3.942920789,—,98.21619133,14.29623125,6.026672827,Oklahoma City Thunder,okc,0.9821619133,0.06026672826999999
Pelicans,West,7.185876411,2.422848422,—,89.48306287,5.611589008,1.992123172,New Orleans Pelicans,no,0.8948306287,0.01992123172
T-Wolves,West,7.000300824,3.736107635,—,98.21619133,12.85560812,5.27462036,Minnesota Timberwolves,min,0.9821619133,0.0527462036
Cavaliers,East,6.355308404,4.621152511,—,98.60877066,13.18039551,6.01000462,Cleveland Cavaliers,cle,0.9860877066,0.0601000462
Bucks,East,6.010304675,3.125885744,—,98.58877066,16.03098877,7.565016171,Milwaukee Bucks,mil,0.9858877065999999,0.07565016171
Clippers,West,5.67863331,2.162009872,—,98.18619133,17.21237683,8.463354895,LA Clippers,lac,0.9818619132999999,0.08463354895
Suns,West,2.892787091,1.98940964,—,73.77471623,6.733271708,2.745796283,Phoenix Suns,phx,0.7377471622999999,0.027457962829999998
Nuggets,West,2.734476481,5.85126376,—,98.21619133,31.29307838,16.3431018,Denver Nuggets,den,0.9821619133,0.16343101799999998
Knicks,East,1.905517113,2.707648885,—,96.96877066,7.998837376,3.038338724,New York Knicks,ny,0.9696877066,0.03038338724
76ers,East,1.251814435,3.484599415,—,88.1846689,6.274418688,2.809746907,Philadelphia 76ers,phi,0.8818466890000001,0.028097469070000002
Magic,East,1.176543563,-0.588808068,—,94.65853648,1.119742129,0.34311257,Orlando Magic,orl,0.9465853648,0.0034311257
Warriors,West,1.089975125,2.09603148,—,55.867293,3.380243249,1.590235567,Golden State Warriors,gs,0.55867293,0.01590235567
Heat,East,0.874921372,1.870991319,—,94.8951199,4.880282505,1.627564131,Miami Heat,mia,0.948951199,0.01627564131
Pacers,East,0.647845815,-2.260814836,—,83.15980034,1.596798502,0.443070588,Indiana Pacers,ind,0.8315980034,0.00443070588
Kings,West,0.40017912,0.904887122,—,75.41121251,2.845888035,0.952123172,Sacramento Kings,sac,0.7541121251,0.00952123172
Mavericks,West,0.327041091,-0.468192119,—,69.38923372,3.154475366,1.445810625,Dallas Mavericks,dal,0.6938923371999999,0.01445810625
Lakers,West,-0.313622266,1.671670562,100,38.37752338,2.420243249,1.117564131,Los Angeles Lakers,lal,0.3837752338,0.01117564131
Bulls,East,-0.555422087,0.342398031,—,26.29580009,0.430099399,0.184969714,Chicago Bulls,chi,0.2629580009,0.00184969714
Rockets,West,-0.80921611,-4.958544951,—,2.284469268,0.110629364,0.055552769,Houston Rockets,hou,0.02284469268,5.555276900000001e-4
Nets,East,-2.958834084,-2.314108223,—,7.243928103,0.149154485,<0.1,Brooklyn Nets,bkn,0.07243928103,0.001
Jazz,West,-2.99996784,-3.488123822,—,2.577694788,0.086339483,0.084969714,Utah Jazz,uta,0.02577694788,8.4969714e-4
Raptors,East,-3.166128136,-1.390861165,—,1.091912453,0.086634641,<0.1,Toronto Raptors,tor,0.01091912453,0.001
Hawks,East,-3.93914053,-0.867517293,—,11.69512193,0.371327901,0.18311257,Atlanta Hawks,atl,0.1169512193,0.0018311257
Grizzlies,West,-6.39712314,-3.09560687,—,<0.1,<0.1,<0.1,Memphis Grizzlies,mem,0.001,0.001
Spurs,West,-7.192701887,-9.952623346,—,<0.1,<0.1,<0.1,San Antonio Spurs,sa,0.001,0.001
Pistons,East,-8.013425457,-8.745194291,—,<0.1,<0.1,<0.1,Detroit Pistons,det,0.001,0.001
Blazers,West,-8.388309766,-8.300715885,—,<0.1,<0.1,<0.1,Portland Trail Blazers,por,0.001,0.001
Wizards,East,-9.231792614,-6.219820075,—,<0.1,<0.1,<0.1,Washington Wizards,wsh,0.001,0.001
Hornets,East,-10.49788252,-8.182310239,—,<0.1,<0.1,<0.1,Charlotte Hornets,cha,0.001,0.001
