Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,12.1125525,8.172147572,—,98.87772647,52.16917672,32.35305404
Thunder,West,7.750623828,4.157839858,—,98.57746477,14.9302919,6.312888646
Pelicans,West,7.349566557,3.378688423,—,98.45746477,6.769434877,2.437238984
T-Wolves,West,6.514413858,3.878168858,—,98.57746477,12.16096009,4.934477967
Cavaliers,East,5.926290599,4.23905865,—,98.87772647,11.09384748,5.151650655
Clippers,West,4.854725563,2.124709074,—,98.50746477,15.4287787,7.600426602
Bucks,East,4.440464407,3.175389421,—,98.87772647,16.05789927,6.997221614
Nuggets,West,4.200959592,5.8740346,—,98.57746477,33.67430635,18.48799339
Knicks,East,2.65547067,3.137931025,—,98.62772647,8.394168103,3.406702352
Suns,West,2.392884179,2.435953542,—,73.87184161,6.322043744,2.392310917
Pacers,East,2.277563992,-1.438060849,—,87.42741433,1.060893165,0.4075849
Mavericks,West,1.941880861,-0.238447148,—,83.68529017,3.760891513,1.364477967
Warriors,West,1.503361674,1.942052883,—,32.36053423,2.125072976,1.214299411
Magic,East,1.135668496,0.04095287,—,98.05772647,1.342970468,0.419822715
Kings,West,1.011178905,0.81312131,—,80.75191326,2.469802136,0.749231764
Bulls,East,0.456063578,-0.004836591,—,27.79036903,0.294586944,0.096002361
Lakers,West,0.141359526,1.858813797,100,34.37055852,2.246637282,1.178087742
Rockets,West,0.105298539,-3.549650486,—,2.2624995,0.111745476,<0.1
Heat,East,0.09265309,2.524065313,—,92.77772647,4.729445402,2.031650655
76ers,East,-0.28512371,2.991301997,—,82.62144687,4.692381773,2.346783498
Jazz,West,-2.898797138,-4.147636433,—,<0.1,<0.1,<0.1
Hawks,East,-3.496289288,-1.037879641,—,15.72436208,0.164586944,0.076002361
Nets,East,-4.212889228,-3.209118548,—,0.340009776,<0.1,<0.1
Spurs,West,-5.470026489,-9.323469627,—,—,—,—
Raptors,East,-5.574468017,-2.536351122,—,<0.1,<0.1,<0.1
Pistons,East,-7.35438293,-8.809433141,—,—,—,—
Grizzlies,West,-7.760955278,-3.983276947,—,—,—,—
Blazers,West,-8.855520449,-8.892982773,—,—,—,—
Wizards,East,-9.610006943,-7.357364765,—,—,—,—
Hornets,East,-10.78765394,-8.854533165,—,<0.1,<0.1,<0.1
