Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%,Team.y,unit,make_playoffs,win_finals
Celtics,East,11.49569372,8.586539542,—,100,59.61747692,38.76179415,Boston Celtics,bos,1,0.3876179415
Nuggets,West,4.893800336,6.530203092,—,100,35.31494175,18.49937613,Denver Nuggets,den,1,0.1849937613
T-Wolves,West,6.290238861,4.760735624,—,100,12.30353301,5.224875225,Minnesota Timberwolves,min,1,0.05224875225
Thunder,West,7.004532327,4.64497549,—,100,17.04126616,7.174853206,Oklahoma City Thunder,okc,1,0.07174853206
Pelicans,West,6.434305462,3.722311591,—,58.12527163,3.93850712,1.351219046,New Orleans Pelicans,no,0.5812527163,0.01351219046
Heat,East,1.404324613,3.400055405,—,83.02336891,5.569061395,2.488314058,Miami Heat,mia,0.8302336891000001,0.024883140579999997
76ers,East,-1.306407096,2.991008309,—,88.95323299,7.592004602,3.799853206,Philadelphia 76ers,phi,0.8895323299000001,0.03799853206
Suns,West,5.884021652,2.949292064,—,100,7.785669802,3.174875225,Phoenix Suns,phx,1,0.03174875225
Knicks,East,3.970303266,2.84146013,—,100,8.04992031,2.849926603,New York Knicks,ny,1,0.02849926603
Cavaliers,East,3.01470428,2.329793885,—,100,6.294061395,2.563314058,Cleveland Cavaliers,cle,1,0.02563314058
Lakers,West,1.658982407,2.305490496,100,100,5.085924208,1.866583484,Los Angeles Lakers,lal,1,0.01866583484
Bucks,East,1.91202435,2.25350448,—,100,8.074893747,3.831094032,Milwaukee Bucks,mil,1,0.03831094032
Warriors,West,2.122041112,1.847357161,—,0,—,0,Golden State Warriors,gs,0,0
Clippers,West,3.140699434,1.817918661,—,100,8.946848416,3.556094032,LA Clippers,lac,1,0.03556094032
Kings,West,2.782014509,1.254427516,—,43.67164922,1.23640827,0.492005544,Sacramento Kings,sac,0.4367164922,0.00492005544
Mavericks,West,3.648623079,1.040236486,—,100,8.346848416,3.074853206,Dallas Mavericks,dal,1,0.030748532059999997
Pacers,East,3.403287571,0.254592356,—,100,2.938961749,0.692005544,Indiana Pacers,ind,1,0.0069200554400000005
Magic,East,1.347142376,-0.012867337,—,100,1.418167329,0.463959655,Orlando Magic,orl,1,0.004639596550000001
Bulls,East,-0.94053055,-0.259161073,—,18.78951438,0.276543106,0.092455049,Chicago Bulls,chi,0.1878951438,9.2455049e-4
Hawks,East,-3.719146212,-1.603021858,—,13.13008464,0.168865347,0.042455049,Atlanta Hawks,atl,0.1313008464,4.2455049000000004e-4
Rockets,West,-0.485144673,-1.988472861,—,0,—,0,Houston Rockets,hou,0,0
Nets,East,-3.90899867,-3.635269904,—,0,—,0,Brooklyn Nets,bkn,0,0
Raptors,East,-8.713476493,-4.768945459,—,0,—,0,Toronto Raptors,tor,0,0
Grizzlies,West,-7.865767764,-5.338022402,—,0,—,0,Memphis Grizzlies,mem,0,0
Jazz,West,-4.691359903,-5.487465846,—,0,—,0,Utah Jazz,uta,0,0
Spurs,West,-2.639712842,-7.538497367,—,0,—,0,San Antonio Spurs,sa,0,0
Wizards,East,-8.265735137,-7.89511036,—,0,—,0,Washington Wizards,wsh,0,0
Pistons,East,-7.382246142,-9.115978862,—,0,—,0,Detroit Pistons,det,0,0
Hornets,East,-10.57112904,-9.161209458,—,0,—,0,Charlotte Hornets,cha,0,0
Blazers,West,-9.885849408,-10.25266611,—,0,—,0,Portland Trail Blazers,por,0,0
