Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,9.741471617,7.429886907,24.86583305,97.89585822,41.84592962,27.0900846
Nuggets,West,5.617967029,5.357635775,9.748515747,96.8914633,34.08055008,18.07062919
76ers,East,4.788768939,4.283770687,0.093172486,96.34854855,13.0746503,7.15208735
Cavaliers,East,4.750400497,2.909050818,3.53704736,92.54101661,7.618040583,3.880125837
Heat,East,4.600377667,3.124259608,6.647961023,88.48248649,7.486362643,3.63283494
Bucks,East,4.11038052,2.249232884,11.94215384,96.48490158,18.63518842,9.484884155
Knicks,East,3.785721179,2.896186439,2.245987008,87.12248649,5.866726379,2.79900846
Warriors,West,3.344817122,1.415275675,3.326776614,79.21767362,8.836781525,4.054226507
Lakers,West,3.338739635,1.790429764,13.51490256,79.13047052,9.646165023,3.607881709
Suns,West,3.066522482,0.580093526,3.821142079,90.04461823,15.28550424,6.408453014
Thunder,West,2.300668206,-0.145490789,0.178289734,85.85706549,4.651400565,1.30596057
T-Wolves,West,1.997778358,0.487669283,7.802284158,90.0344335,6.654521017,2.374599917
Clippers,West,1.050671821,-0.539780857,0.236571395,53.72684122,4.335216558,2.067881709
Raptors,East,0.973910494,-0.663375752,0.083172486,44.76884481,0.784005798,0.24828888
Bulls,East,0.719872006,-0.795644974,0.083172486,28.02555127,0.596483699,0.265798093
Kings,West,0.708526035,0.32765617,3.424257873,61.92047052,3.21871261,1.25900846
Pelicans,West,0.6194964,1.000500041,2.132169229,57.53571396,4.616086441,1.51006662
Grizzlies,West,0.118875659,1.22663439,<0.1,14.51796683,1.419356305,0.539043541
Mavericks,West,-0.005427887,0.942179299,0.123172486,70.59910823,6.380651271,2.482535904
Hawks,East,-0.39187648,0.934909192,0.093172486,51.96337098,1.637012561,0.660347892
Magic,East,-0.608588224,-2.952573106,1.024096703,52.51995229,0.717528557,0.286604954
Nets,East,-2.275825672,1.084502684,0.532568469,24.98029718,0.624005798,0.261424886
Pacers,East,-3.733797064,-4.262931928,4.015339642,33.22299466,0.855775051,0.186938451
Jazz,West,-5.036415187,-2.387187389,<0.1,3.463927692,0.138160178,0.082461871
Wizards,East,-5.061138967,-2.900098882,<0.1,0.981012744,0.086096861,<0.1
Rockets,West,-5.598958749,-7.573693972,0.442568469,15.18593365,0.56536599,0.082461871
Hornets,East,-6.341912884,-5.913177488,0.083172486,3.72166538,0.086096861,<0.1
Pistons,East,-8.332182326,-7.56754598,<0.1,0.941012744,0.086096861,<0.1
Blazers,West,-11.02476783,-7.244791069,<0.1,0.937156621,0.085764102,<0.1
Spurs,West,-12.83954655,-10.01161792,<0.1,0.937156621,0.085764102,<0.1
