Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,10.50376117,7.991547499,—,98.65970074,50.08331207,32.74690517
Thunder,West,8.965583774,4.020972304,—,98.22640192,14.36222076,6.010924097
Pelicans,West,7.150545147,2.402058487,—,91.0369242,5.454193124,1.906165507
T-Wolves,West,6.431311906,3.655201828,—,98.22640192,13.60199868,5.008054078
Cavaliers,East,6.309257538,4.528878515,—,98.65970074,12.26555201,5.608054078
Clippers,West,5.785442515,1.97322716,—,98.20640192,16.38856767,8.268234339
Bucks,East,5.709287485,3.385928733,—,98.65970074,15.74977908,7.596175754
Nuggets,West,2.811420099,5.824729479,—,98.21640192,32.29570958,16.59027039
Suns,West,2.487410379,1.872914528,—,68.76980868,6.051998683,2.650495054
Knicks,East,2.405746959,2.780375048,—,97.64970074,7.671107212,2.756951698
Magic,East,1.868204173,-0.335780837,—,95.4755985,0.919595637,0.303483013
76ers,East,1.524193137,3.561005119,—,90.26503865,6.257281784,2.805235151
Heat,East,0.944907223,1.926498799,—,95.4025853,4.730738141,2.046951698
Pacers,East,0.330703672,-2.411998552,—,76.59174907,1.459721004,0.443954515
Warriors,West,0.317466958,1.721508734,—,50.93447667,2.460666228,1.262311768
Mavericks,West,0.257907952,-0.567576782,—,69.11387216,3.282352167,1.446951698
Lakers,West,0.106055498,1.73133435,100,50.54552247,3.438094611,1.329741611
Kings,West,0.052535372,0.672501673,—,71.79066501,2.467368075,0.853475849
Bulls,East,-0.3434164,0.39085088,—,28.97518697,0.476472996,0.14515154
Rockets,West,-0.813243973,-4.92345205,—,2.384861983,0.110537051,<0.1
Raptors,East,-3.006481196,-1.332219658,—,1.150009732,<0.1,<0.1
Jazz,West,-3.06052666,-3.474975194,—,2.548232188,0.086267439,<0.1
Nets,East,-3.282296207,-2.340732696,—,5.877919887,0.159522585,<0.1
Hawks,East,-4.00087855,-0.828048725,—,12.63307976,0.216882679,0.09515154
Spurs,West,-6.421832834,-9.698123426,—,<0.1,<0.1,<0.1
Grizzlies,West,-6.536194984,-3.061491485,—,<0.1,<0.1,<0.1
Blazers,West,-8.432780824,-8.386011483,—,<0.1,<0.1,<0.1
Pistons,East,-8.515453959,-8.791973544,—,<0.1,<0.1,<0.1
Wizards,East,-9.478957791,-6.267105186,—,<0.1,<0.1,<0.1
Hornets,East,-10.16168637,-8.489205927,—,<0.1,<0.1,<0.1
