Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,9.032294225,7.08734863,—,97.16227179,39.19280439,25.4892164
Thunder,West,7.317998443,2.967053096,—,97.99401224,13.40582384,5.241843279
76ers,East,6.387529567,5.351111963,—,97.11534415,19.7925881,10.65307213
Nuggets,West,6.240502932,6.086602069,—,97.99401224,36.40087801,18.50827653
T-Wolves,West,5.915220493,2.53346208,—,97.93625701,10.88424145,4.720887662
Clippers,West,5.049079719,1.608605119,—,97.94625701,13.11539072,5.581775325
Pelicans,West,4.730878492,2.085910094,—,88.96489951,6.447120727,2.322487561
Cavaliers,East,3.893790416,3.929960339,—,96.73209987,7.901423499,3.649292878
Bucks,East,3.159548173,2.327337421,—,96.94733862,16.94031593,8.60428717
Knicks,East,2.938401279,3.490308638,—,95.73247144,6.837134066,2.893648037
Heat,East,2.165776767,1.20726021,—,89.41148832,4.911417582,1.563910445
Suns,West,1.700210025,1.33283456,—,84.29251173,8.018988605,3.569776113
Warriors,West,0.419483792,0.773501326,—,35.04812134,2.184450454,0.859292878
Pacers,East,0.150625882,-2.762743621,—,77.90970744,1.682036107,0.719292878
Magic,East,-0.056177691,-1.192033921,—,76.3007367,1.086018053,0.396311951
Lakers,West,-0.188194823,1.569677596,100,40.07366435,3.103924502,1.646673083
Rockets,West,-0.205237069,-5.771590412,—,18.87906067,0.287035858,0.196383249
Bulls,East,-0.433038587,0.607044198,—,34.01460325,0.737523618,0.311937202
Kings,West,-0.752423051,0.316315602,—,65.97566119,2.723696581,1.161635438
Mavericks,West,-0.80491523,-0.803033378,—,60.63099154,3.079553796,1.241024044
Raptors,East,-1.13016419,-0.640886945,—,10.8324523,0.228125589,0.088946532
Nets,East,-2.012795184,-0.666691762,—,12.38858139,0.250319548,0.108946532
Jazz,West,-2.826537192,-2.912552888,—,9.987690807,0.199935109,0.103333829
Hawks,East,-3.365349819,-1.230004167,—,12.49345324,0.440267436,0.326311951
Grizzlies,West,-5.092349346,-0.424639754,—,4.276841078,0.148943005,<0.1
Wizards,East,-7.91056024,-4.872637447,—,<0.1,<0.1,<0.1
Spurs,West,-8.1624812940000009,-10.2088087,—,<0.1,<0.1,<0.1
Blazers,West,-9.563579001,-7.306658994,—,<0.1,<0.1,<0.1
Hornets,East,-9.64847082,-7.686900929,—,2.959432555,<0.1,<0.1
Pistons,East,-9.778175236,-8.840159167,—,<0.1,<0.1,<0.1
