Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,9.012840865,7.450237316,12.62474431,97.62243663,42.26825399,28.09894823
76ers,East,5.019081352,4.521454098,0.085067081,96.79303793,13.97620636,7.719378544
Nuggets,West,5.006454332,5.194513446,—,96.464614,32.303879,17.65186235
Cavaliers,East,4.541498933,2.901931144,3.525736481,91.57564405,7.669753406,3.74037247
Heat,East,4.155612389,2.947232565,4.252982945,86.21752671,6.590919316,3.149751417
Bucks,East,3.906906697,1.670408503,15.62604721,96.08015836,18.18876703,8.831862351
Suns,West,3.730525654,1.290066454,11.63694873,93.86019646,18.07281662,7.155340893
Knicks,East,3.474611839,2.811289214,4.529457511,86.22344194,5.608189487,2.734894823
Lakers,West,3.444180803,1.784336542,15.21046567,81.70902971,9.87305241,3.760457123
Warriors,West,3.104070146,1.44074641,3.624744309,79.14615717,9.345952946,3.660558705
Thunder,West,2.311640667,-0.122432321,—,84.62629262,4.113785884,1.342679584
T-Wolves,West,2.179399642,0.426849699,3.162982945,90.50410562,7.100969751,2.171614732
Kings,West,1.178645811,0.622106673,7.378915023,71.85172758,4.832563324,1.734055586
Raptors,East,1.0614079,-0.544912483,—,42.27049027,0.696885139,0.252572849
Pelicans,West,0.996020213,0.79884037,6.558354441,59.58982958,3.90854306,1.232679584
Hawks,East,0.514001376,0.500347484,0.085067081,56.05160991,1.749901362,0.583229757
Clippers,West,0.34105398,-0.29031348,—,46.83474099,3.687571767,1.843602268
Bulls,East,0.016848523,-0.695482057,—,15.70605327,0.401271356,0.207109273
Mavericks,West,-0.232559337,0.097002387,—,64.93365339,5.059464709,2.260457123
Magic,East,-0.255100513,-2.217170077,3.936976926,59.8091966,0.964938352,0.308323334
Grizzlies,West,-1.008573415,0.904462463,—,8.261321763,0.847175402,0.403719477
Nets,East,-1.235508175,1.041595278,0.725332883,32.89726157,0.720959889,0.263730086
Pacers,East,-3.188308398,-4.31089122,5.888915023,33.63947123,0.904094743,0.258323334
Rockets,West,-4.986141277,-7.136686928,1.057080172,17.03364159,0.562020744,0.343719477
Jazz,West,-5.096827021,-2.311442314,—,3.622764734,0.121691101,0.083014085
Wizards,East,-5.771117925,-3.11720996,—,0.788502639,0.086619856,<0.1
Hornets,East,-6.388690496,-5.684725554,0.085067081,3.53666625,0.086619856,<0.1
Pistons,East,-8.325714505,-7.817071147,—,0.788502639,0.086619856,<0.1
Blazers,West,-10.85067131,-6.953808828,—,0.780962398,0.08525664,<0.1
Spurs,West,-12.36833055,-9.649506643,—,0.780962398,0.08525664,<0.1
